number,value,params_alpha,params_colsample_bytree,params_device,params_eval_metric,params_lambda,params_learning_rate,params_max_depth,params_min_child_weight,params_objective,params_subsample,params_tree_method,state
162,0.2887807165063699,0.01048037991385206,0.4232221460530288,cuda,logloss,0.014606136663948919,0.01373500754972862,6,140,binary:logistic,0.8505045114805352,hist,COMPLETE
163,0.28860357972742257,0.012441202808286813,0.41353814859171134,cuda,logloss,0.01306424171460193,0.014569765292283838,6,140,binary:logistic,0.8596006363263914,hist,COMPLETE
164,0.28811466836755256,0.01121363281116422,0.43716473610058965,cuda,logloss,0.01577844244082106,0.012071592619161372,6,149,binary:logistic,0.8900119410387476,hist,COMPLETE
165,0.28759370466710094,0.014402098141158573,0.4239716797515879,cuda,logloss,0.03316218081341391,0.014552762406302365,5,124,binary:logistic,0.8753916486574045,hist,COMPLETE
166,0.2871101719071819,0.009811535900472628,0.4580209848932359,cuda,logloss,0.020191680621305854,0.010381712740695085,6,134,binary:logistic,0.84926444528022,hist,COMPLETE
167,0.2726602029040086,0.0074041220829925425,0.3954689902704626,cuda,logloss,0.02836586460396189,0.001447842255941247,20,146,binary:logistic,0.8589512198109541,hist,COMPLETE
168,0.28887449286268513,0.012823109956739727,0.42843879044160654,cuda,logloss,0.014743305857666273,0.013647603356889557,7,138,binary:logistic,0.8388993839352326,hist,COMPLETE
169,0.2883780373171335,0.020079685182668033,0.45085852153026273,cuda,logloss,0.009989245351558249,0.011422667360147297,7,149,binary:logistic,0.8396193107921359,hist,COMPLETE
170,0.28862792327723136,0.008969191103527648,0.43158216713032943,cuda,logloss,0.014134969650068791,0.012776093853329278,7,129,binary:logistic,0.8797794122199383,hist,COMPLETE
171,0.2888956346505745,0.011459975357244155,0.4157605717691042,cuda,logloss,0.019615768370116544,0.013992061268085327,6,139,binary:logistic,0.849582687421273,hist,COMPLETE
172,0.2879919266591033,0.011234828313697676,0.4057012365916789,cuda,logloss,0.00847492711109421,0.015548116055258233,5,144,binary:logistic,0.8378621704019081,hist,COMPLETE
173,0.28831531795498927,0.016682708800661715,0.4104541312434372,cuda,logloss,0.02027932727269759,0.013192274364431395,6,137,binary:logistic,0.8177915282753503,hist,COMPLETE
174,0.28863239429872095,0.007512441009399523,0.3714953642645664,cuda,logloss,0.01658665782882612,0.017806334513505724,7,154,binary:logistic,0.8678929063603308,hist,COMPLETE
175,0.28851773334997133,0.023011897204900628,0.44472675091569497,cuda,logloss,0.035702118147749616,0.01382243878761098,6,124,binary:logistic,0.8448444826916187,hist,COMPLETE
176,0.28883084438277673,0.006153515483617826,0.4643816970376098,cuda,logloss,0.014068841762621366,0.011713079547377202,7,143,binary:logistic,0.8505245449397641,hist,COMPLETE
177,0.2878111042692869,0.006097658289389088,0.4695172625177296,cuda,logloss,0.0525227129242291,0.009516242976215665,8,160,binary:logistic,0.8354650933494682,hist,COMPLETE
178,0.28891356631769194,0.004918926683028639,0.4609143964018204,cuda,logloss,0.01998239159229475,0.011740944623582399,7,152,binary:logistic,0.8667389103814306,hist,COMPLETE
179,0.2884733864236555,0.005350581666337404,0.4559644347704902,cuda,logloss,0.018697168068034706,0.010877746340490177,8,145,binary:logistic,0.896386523595619,hist,COMPLETE
180,0.2886488713647937,0.007199646369841428,0.43911374812740944,cuda,logloss,0.024692067359345943,0.012078534818638537,7,131,binary:logistic,0.8718610432971317,hist,COMPLETE
181,0.2886083042471825,0.004671570515201453,0.46383839894774714,cuda,logloss,0.020687079330106894,0.011905047832788226,7,151,binary:logistic,0.8321656122870092,hist,COMPLETE
182,0.28774010482096574,0.006271634847990262,0.48824439713638,cuda,logloss,0.03852520921159123,0.00990806435081069,7,153,binary:logistic,0.861226653723735,hist,COMPLETE
183,0.28863984219685423,0.004912014849522231,0.4812323458500624,cuda,logloss,0.017275152224980286,0.012532874225771094,8,136,binary:logistic,0.8084731089612345,hist,COMPLETE
184,0.28890648138664454,0.008544338005247495,0.46967205499306713,cuda,logloss,0.013035916387809316,0.015760260771514187,7,143,binary:logistic,0.8469605593680462,hist,COMPLETE
185,0.2885694865409062,0.008929312851112793,0.45336728298409473,cuda,logloss,0.009580582366617591,0.011026770165737306,8,142,binary:logistic,0.8541167143371007,hist,COMPLETE
186,0.28826626274437683,0.012997690599880804,0.5094732112715167,cuda,logloss,0.0075349699887060015,0.014062925193284257,7,121,binary:logistic,0.8862491741605917,hist,COMPLETE
187,0.2889684995696797,0.008500480072141341,0.43533864175478604,cuda,logloss,0.01253480661502459,0.015583350864206274,7,145,binary:logistic,0.8469933690680217,hist,COMPLETE
188,0.28851331183860696,0.007756943808590151,0.3960846075945262,cuda,logloss,0.02758807800339916,0.01581174806104962,8,147,binary:logistic,0.9967110958639698,hist,COMPLETE
189,0.2883056334208813,0.014697015194749447,0.4294242211938685,cuda,logloss,0.012251156091917207,0.019556498570419502,6,128,binary:logistic,0.8682803354541824,hist,COMPLETE
190,0.28646705049271093,0.00975221193791834,0.43725974840350734,cuda,logloss,0.02179029418290065,0.01732190453977569,9,137,binary:logistic,0.8157340631855937,hist,COMPLETE
191,0.289225013295904,0.00635867447192633,0.46220721367738704,cuda,logloss,0.013934222412052152,0.012823238416450763,7,144,binary:logistic,0.8463110723688002,hist,COMPLETE
192,0.28901149638060436,0.878640393598947,0.4482448887356675,cuda,logloss,0.015876574040650522,0.013126675315789586,7,152,binary:logistic,0.8244747572751521,hist,COMPLETE
193,0.28812500505288596,0.00532232586691374,0.4125005221466544,cuda,logloss,0.014340856053448356,0.013605747638489105,6,153,binary:logistic,0.8236986999193728,hist,COMPLETE
194,0.28918624108107377,0.6348910312800665,0.4769692503946251,cuda,logloss,0.011882912478010307,0.015206538053791628,7,132,binary:logistic,0.843206671614562,hist,COMPLETE
195,0.28885307266071586,0.8463653268638522,0.4786528194470141,cuda,logloss,0.011631666152915696,0.015411814837103032,7,134,binary:logistic,0.8266179687058354,hist,COMPLETE
196,0.288589611924507,1.04585140710165,0.4922643445102191,cuda,logloss,0.006684009930789797,0.015096838175736288,7,132,binary:logistic,0.8052010699823354,hist,COMPLETE
197,0.28880051316202987,0.9855422935155833,0.47873754040030636,cuda,logloss,0.009586424219464009,0.01690974264811925,7,126,binary:logistic,0.8256847578184132,hist,COMPLETE
198,0.2883891197085391,0.687803914254193,0.44682303995707084,cuda,logloss,0.011846382886480702,0.018282060297777066,6,114,binary:logistic,0.8385928021583017,hist,COMPLETE
199,0.28824525325139966,0.5540184033237163,0.4599060000755537,cuda,logloss,0.01628001598889317,0.015673527035504297,5,135,binary:logistic,0.8186937914870214,hist,COMPLETE
200,0.28887582047347404,1.3745165050740338,0.49557558874087204,cuda,logloss,0.010933360080467771,0.014038264461069446,7,140,binary:logistic,0.7972908303126477,hist,COMPLETE
201,0.2889265477760378,1.2068949802603282,0.4907971543658784,cuda,logloss,0.01074717562495821,0.014433317961594787,7,139,binary:logistic,0.8335342082381447,hist,COMPLETE
202,0.28868082581035537,0.8828019905770476,0.4996653629761917,cuda,logloss,0.008460194405565915,0.014096842521032592,7,143,binary:logistic,0.8421474370636807,hist,COMPLETE
203,0.2887227745498011,1.5082937093577606,0.5214737274598233,cuda,logloss,0.010088272896967202,0.01298642675499229,8,140,binary:logistic,0.7946606713021757,hist,COMPLETE
204,0.2890157841503323,1.4008993531369525,0.4907663098288352,cuda,logloss,0.018282507528225335,0.014365667484526737,6,127,binary:logistic,0.8331445824732899,hist,COMPLETE
205,0.28872816552728353,0.7185875713610591,0.5070952333353831,cuda,logloss,0.018120807958528568,0.01651988766251271,7,122,binary:logistic,0.8314756107858039,hist,COMPLETE
206,0.28834845839309237,1.3014271943973759,0.4898250983631313,cuda,logloss,0.013250322279529032,0.015088582255265982,8,129,binary:logistic,0.8138337325479512,hist,COMPLETE
207,0.2890907802552758,2.709038343861471,0.4786353880375382,cuda,logloss,0.015258715814534848,0.013463141845563019,7,110,binary:logistic,0.8015432550769274,hist,COMPLETE
208,0.28819140022032264,2.330768076316334,0.48758189162940363,cuda,logloss,0.011003819186042709,0.0205944635691026,6,112,binary:logistic,0.8051226753407155,hist,COMPLETE
209,0.2868410604260812,1.9428879627376454,0.5140976573561198,cuda,logloss,0.018961627321541163,0.012670342274731553,5,213,binary:logistic,0.8017321894027684,hist,COMPLETE
210,0.2888433919845397,3.925392919871298,0.469115411720126,cuda,logloss,0.015845418590587426,0.017206989164926738,7,204,binary:logistic,0.8229119939463149,hist,COMPLETE
211,0.28931174619393885,1.4742849949320642,0.4935414559217257,cuda,logloss,0.01278821008541139,0.014288153767996992,7,147,binary:logistic,0.8430887190896007,hist,COMPLETE
212,0.28876308479345175,1.2231093651415412,0.5017246784430529,cuda,logloss,0.007513930045391303,0.014322456896613794,6,147,binary:logistic,0.844601302326761,hist,COMPLETE
213,0.2887678625205213,1.5231460533905816,0.47459111061439496,cuda,logloss,0.013197365755433949,0.012940978779023362,7,118,binary:logistic,0.8613769633672264,hist,COMPLETE
214,0.2886955095811185,2.599758544778132,0.5339015689103356,cuda,logloss,0.022430469569775343,0.015106349418894752,8,144,binary:logistic,0.8319469887304787,hist,COMPLETE
215,0.288978365748078,1.2216416740243579,0.49385365688571903,cuda,logloss,0.010343102594859798,0.012296788680714923,7,127,binary:logistic,0.7869892857450456,hist,COMPLETE
216,0.2883558916632342,1.12365874472153,0.6785557347231753,cuda,logloss,0.01690670815255215,0.011572568662758312,6,123,binary:logistic,0.7619077949230165,hist,COMPLETE
217,0.2889255080634114,2.2554314699488045,0.47701432890533607,cuda,logloss,0.012400239490131526,0.012441319687959319,8,129,binary:logistic,0.8176867460317347,hist,COMPLETE
218,0.288637897959962,1.8897940081055582,0.48054788055117176,cuda,logloss,0.008749275971576714,0.010508901067272775,8,112,binary:logistic,0.8122150307294631,hist,COMPLETE
219,0.28908404141286237,3.0550254726871002,0.5176838014210001,cuda,logloss,0.01278439142789315,0.012869038333176595,8,127,binary:logistic,0.8228546697235497,hist,COMPLETE
220,0.2891982024379465,3.604589407817688,0.5151573438224264,cuda,logloss,0.009699876168019069,0.012318973079058887,8,127,binary:logistic,0.8216400737999503,hist,COMPLETE
221,0.2890849039821194,3.3646767734344833,0.5195967760094733,cuda,logloss,0.011506890956755356,0.012365721015448927,8,124,binary:logistic,0.7829043071970025,hist,COMPLETE
222,0.2884642408747727,3.184948508665815,0.5252674168294262,cuda,logloss,0.00653748877937035,0.012355215547010984,8,108,binary:logistic,0.8194418181760449,hist,COMPLETE
223,0.2887456570686787,4.404030148266391,0.539244525762267,cuda,logloss,0.009519523211283411,0.011200934171222502,8,124,binary:logistic,0.7783107476387112,hist,COMPLETE
224,0.2888534136054408,5.693716865053722,0.5143206821629678,cuda,logloss,0.010827770753575858,0.012138760972209658,8,119,binary:logistic,0.7922166119915535,hist,COMPLETE
225,0.28876758394569424,2.8833494682598255,0.5524549456333989,cuda,logloss,0.0144832034419612,0.012856835943020837,8,128,binary:logistic,0.7858006701199272,hist,COMPLETE
226,0.28889725932211385,2.1103019096630318,0.5054144049607089,cuda,logloss,0.012495643546238572,0.010383678823462502,8,127,binary:logistic,0.8151595527915206,hist,COMPLETE
227,0.2888939476091372,5.624967072381187,0.5202898822527022,cuda,logloss,0.009263398375458736,0.011544268161208387,7,115,binary:logistic,0.8294003306231265,hist,COMPLETE
228,0.2751520500709089,3.6098635918623514,0.49175634026741893,cuda,logloss,0.0075662404926916315,0.0028345364534723043,8,101,binary:logistic,0.8048767233328105,hist,COMPLETE
229,0.2889402455237259,2.9532932862454584,0.5331534095181364,cuda,logloss,0.015533732425442459,0.012826070273452755,8,119,binary:logistic,0.826644010225838,hist,COMPLETE
230,0.28794890107443727,2.6679972866068398,0.570239986044369,cuda,logloss,0.012130084331321454,0.013369684588371178,9,118,binary:logistic,0.8247655605232991,hist,COMPLETE
231,0.2890424707507355,4.214116794198507,0.5340141273509261,cuda,logloss,0.015510745142203675,0.012207215273117895,8,130,binary:logistic,0.8320211115297397,hist,COMPLETE
232,0.2886890534929584,4.112191620878747,0.540121653154581,cuda,logloss,0.01518058315939168,0.012534867397993046,8,109,binary:logistic,0.8296043643031005,hist,COMPLETE
233,0.2892144063945956,4.9681170659132174,0.528775436558293,cuda,logloss,0.011518404768772831,0.013207765944250709,8,129,binary:logistic,0.8115883010897941,hist,COMPLETE
234,0.28819523629053273,3.254722576797382,0.5257449320007173,cuda,logloss,0.011429840268073125,0.013146549152607248,9,129,binary:logistic,0.8123222226668428,hist,COMPLETE
235,0.28855525800609805,6.912837198645868,0.5316659132432172,cuda,logloss,0.010372279561207573,0.010872607864124684,8,122,binary:logistic,0.7982051411807635,hist,COMPLETE
236,0.28886696217976504,4.6446198708537585,0.5441824393101495,cuda,logloss,0.015635366015133198,0.013705881291933933,8,132,binary:logistic,0.8178286242882152,hist,COMPLETE
237,0.2887351226643392,2.3385521777242344,0.561090455579645,cuda,logloss,0.013139255602966488,0.012161848639338377,9,125,binary:logistic,0.7738067947100846,hist,COMPLETE
238,0.2880259171281851,1.7118429943964755,0.5057970961796238,cuda,logloss,0.009519455023640471,0.014110859993541296,9,118,binary:logistic,0.835678330280947,hist,COMPLETE
239,0.2890808510639912,3.574387545252197,0.518166274910819,cuda,logloss,0.016352670573998987,0.011500669718300414,8,131,binary:logistic,0.8022958349447123,hist,COMPLETE
240,0.28873427986698286,4.932404915259944,0.5202185862292745,cuda,logloss,0.018653174447673605,0.010172441018820874,8,133,binary:logistic,0.7841011110237183,hist,COMPLETE
241,0.2890718564566909,3.020169007055518,0.5150779978682637,cuda,logloss,0.0153327374813088,0.011392424725013974,8,127,binary:logistic,0.809474171998382,hist,COMPLETE
242,0.2889622773686364,3.6354796293201113,0.5112240823125737,cuda,logloss,0.016101877001227845,0.011044977790932517,8,122,binary:logistic,0.8003590524787159,hist,COMPLETE
243,0.28899187301038204,3.2146097466273504,0.5357611006319548,cuda,logloss,0.016276641215766507,0.011092062681232528,9,123,binary:logistic,0.7986180980504831,hist,COMPLETE
244,0.28865864929300145,3.4573424013999827,0.5487647480580192,cuda,logloss,0.016731962253991827,0.011004012441191712,9,123,binary:logistic,0.7974275679011263,hist,COMPLETE
245,0.2883881434910404,3.8343911091911878,0.5208807928750588,cuda,logloss,0.01845115662867018,0.009274700549008858,8,126,binary:logistic,0.7658553936649022,hist,COMPLETE
246,0.289338410611234,6.673494023124141,0.5050824501232756,cuda,logloss,0.0138089942116214,0.01084567902305238,9,132,binary:logistic,0.7885976178004527,hist,COMPLETE
247,0.2885822244673057,8.520274353055717,0.5281061383747622,cuda,logloss,0.013878200949111807,0.010223311232698975,9,132,binary:logistic,0.784887224916575,hist,COMPLETE
248,0.2890013683450835,4.669254935272647,0.5108950706587236,cuda,logloss,0.02297714166100974,0.011540827184484292,7,133,binary:logistic,0.8077632885641167,hist,COMPLETE
249,0.2884945428395363,4.431029051062797,0.5086624370947033,cuda,logloss,0.021799283023816788,0.00928388462103923,9,132,binary:logistic,0.8081898311612608,hist,COMPLETE
250,0.2886563665225918,5.908120382117843,0.54388538481938,cuda,logloss,0.025067825964527585,0.011424931221857677,7,114,binary:logistic,0.7567553201993774,hist,COMPLETE
251,0.28943048385139614,6.034721734848382,0.5077450530356703,cuda,logloss,0.020408676363460613,0.011547489728990796,8,130,binary:logistic,0.7891158196390415,hist,COMPLETE
252,0.2871846532997214,6.0803661773409665,0.5140861571309657,cuda,logloss,0.02749762158545672,0.009759661935537477,8,239,binary:logistic,0.7945721108255438,hist,COMPLETE
253,0.28853529529862254,0.4054932588008031,0.5649608455001865,cuda,logloss,0.02142439092045144,0.010968145512772753,8,135,binary:logistic,0.8047944651244914,hist,COMPLETE
254,0.28909152644358943,6.44085836948075,0.5302801115817588,cuda,logloss,0.01852437502014851,0.01182684186651702,9,132,binary:logistic,0.7753672729072373,hist,COMPLETE
255,0.2888661230795931,7.216142353482277,0.5833075605082629,cuda,logloss,0.018315517694602965,0.011741992640163642,9,127,binary:logistic,0.7724327382187081,hist,COMPLETE
256,0.2886835331140127,7.097588892165663,0.5323181270075921,cuda,logloss,0.014784648270532448,0.010245717364682149,9,133,binary:logistic,0.7517264326965765,hist,COMPLETE
257,0.28866801442250395,5.0268781909308204,0.5484503034298878,cuda,logloss,0.023874920370835204,0.011514743566649048,9,120,binary:logistic,0.7718659999804066,hist,COMPLETE
258,0.2891605372888027,2.9197287825691114,0.5040536117361808,cuda,logloss,0.018135609543242608,0.013050972675820215,8,130,binary:logistic,0.7871854130007944,hist,COMPLETE
259,0.28728721207708663,4.765126324710189,0.5021200634778883,cuda,logloss,0.028839542250678474,0.013179817132841694,24,133,binary:logistic,0.7886987110880893,hist,COMPLETE
260,0.2887653471489722,2.7129035140723503,0.5155981802871392,cuda,logloss,0.019479939882285188,0.01343652564856914,8,136,binary:logistic,0.8099277617391186,hist,COMPLETE
261,0.2886896223771553,8.986654995564663,0.502473728971901,cuda,logloss,0.022995940463801285,0.01180045481660967,8,90,binary:logistic,0.7788379108441998,hist,COMPLETE
262,0.28876520022606855,6.846523761860017,0.5233422144801949,cuda,logloss,0.013330282648984886,0.012525244037860964,10,138,binary:logistic,0.8131536593006546,hist,COMPLETE
263,0.28799877786378114,3.8500222228467935,0.4959648395089723,cuda,logloss,0.018659753505542383,0.008840687392498287,8,129,binary:logistic,0.7882987904582924,hist,COMPLETE
264,0.2889403729962232,5.3621346398338146,0.5024034721504435,cuda,logloss,0.032262983762788446,0.014081591919856003,8,132,binary:logistic,0.8184491329235785,hist,COMPLETE
265,0.28937732412281736,4.260995667430332,0.5153580253335192,cuda,logloss,0.014763153272760968,0.013228151900766353,7,126,binary:logistic,0.8032343181230799,hist,COMPLETE
266,0.2881510857972457,3.1457033247097246,0.5187373781806994,cuda,logloss,0.014270038623021175,0.014672104131649903,8,117,binary:logistic,0.7954618227649715,hist,COMPLETE
267,0.28881046389343396,4.0561395987578095,0.7215904948447992,cuda,logloss,0.01591321797092522,0.013208121964482084,7,125,binary:logistic,0.8217989902874067,hist,COMPLETE
268,0.28887525367899025,2.541477966974243,0.5308354695661528,cuda,logloss,0.018033675835299832,0.012331188585342432,8,112,binary:logistic,0.7623447432035663,hist,COMPLETE
269,0.2890774163794379,9.739090832907205,0.4851663432321618,cuda,logloss,0.012225700689442929,0.01371189436452626,7,105,binary:logistic,0.7779366509837178,hist,COMPLETE
270,0.2862572494087466,9.366296722534578,0.48647593920549054,cuda,logloss,0.008382050427438363,0.014758807235877738,15,99,binary:logistic,0.7846827432713047,hist,COMPLETE
271,0.2884712290360302,7.044078626410345,0.4888938843270068,cuda,logloss,0.012470548710417972,0.013503226960222813,8,204,binary:logistic,0.7711836847592095,hist,COMPLETE
272,0.2884920430604616,5.6439962249812945,0.5058747388508531,cuda,logloss,0.012486790936785428,0.015000889268386297,9,109,binary:logistic,0.7457379301077304,hist,COMPLETE
273,0.2888287929275294,0.14623553031465755,0.5225567853947997,cuda,logloss,0.010746920114506736,0.013636804480403884,7,118,binary:logistic,0.7802038576568204,hist,COMPLETE
274,0.2878218396075755,7.676654255511454,0.5454953811097017,cuda,logloss,0.015040059934163054,0.010345441640017747,7,104,binary:logistic,0.7980471653987071,hist,COMPLETE
275,0.2885539329672636,2.9869331659265934,0.4812553245373328,cuda,logloss,0.008114795137328447,0.012480802391806897,8,127,binary:logistic,0.806835257565959,hist,COMPLETE
276,0.2860775315126617,4.050754145091363,0.49627918043445013,cuda,logloss,0.011897574813906298,0.015201503028121443,13,114,binary:logistic,0.8226714487170823,hist,COMPLETE
277,0.2892119442303562,5.813431291919756,0.5572907950991216,cuda,logloss,0.01673832589713741,0.013362567907860263,7,140,binary:logistic,0.8394875895306919,hist,COMPLETE
278,0.2891861934999144,6.362197443879038,0.5653902052394058,cuda,logloss,0.018232606574923694,0.014080523665222918,8,140,binary:logistic,0.8368199857190283,hist,COMPLETE
279,0.28893356487178423,6.4152868958145675,0.5557501291602698,cuda,logloss,0.0059643148505428845,0.01079159947327981,8,141,binary:logistic,0.793801836276881,hist,COMPLETE
280,0.28913428808141994,8.049301218707877,0.5773884765062967,cuda,logloss,0.009502795845486346,0.012009475135610076,9,140,binary:logistic,0.8415598054168103,hist,COMPLETE
281,0.2885862955498628,8.836717766922247,0.5816854371576377,cuda,logloss,4.481664298312346,0.012033478722762413,10,95,binary:logistic,0.5622393684540944,hist,COMPLETE
282,0.2883181483909708,9.950138339436796,0.5701001137711216,cuda,logloss,0.009409670487657718,0.009783216645459454,9,143,binary:logistic,0.8473593574468238,hist,COMPLETE
283,0.28849693861519915,5.511441021301908,0.5897850354619485,cuda,logloss,0.009911326189087877,0.011686269406477478,9,137,binary:logistic,0.8386381142764415,hist,COMPLETE
284,0.28890552574478234,6.200433833779336,0.5625293838010986,cuda,logloss,0.0073631646164387474,0.013372807527658914,8,140,binary:logistic,0.7645577646383837,hist,COMPLETE
285,0.2888136003920068,8.11099084882346,0.5959772886877652,cuda,logloss,0.01370503146329842,0.010603218385186946,9,138,binary:logistic,0.7773687648330433,hist,COMPLETE
286,0.28865799537355735,4.954000594119225,0.5467789233704256,cuda,logloss,0.011363436301646159,0.015730148000008725,9,145,binary:logistic,0.8043825658389813,hist,COMPLETE
287,0.2886529336062571,7.22371850051913,0.559275427815505,cuda,logloss,0.005136189867597248,0.012425302881087263,10,130,binary:logistic,0.8414895027548628,hist,COMPLETE
288,0.2884540114077945,3.6782057794421186,0.5361353573094266,cuda,logloss,0.014360719452932482,0.013995460541503451,8,123,binary:logistic,0.815330777377512,hist,COMPLETE
289,0.28826464225226356,5.079231936000182,0.6142140055555637,cuda,logloss,0.009007516003755489,0.011626455702789723,7,148,binary:logistic,0.739994840048621,hist,COMPLETE
290,0.2682895474397874,6.221766903419647,0.5683139695151249,cuda,logloss,0.011595798508041282,0.0127611577821758,12,1,binary:logistic,0.8391603311000125,hist,COMPLETE
291,0.2853607285835163,4.386989194017497,0.5338071381817004,cuda,logloss,0.017743143547691607,0.014772452360571349,18,138,binary:logistic,0.8576933640111191,hist,COMPLETE
292,0.2878544508660303,7.944844357001874,0.5546710661147521,cuda,logloss,0.013586945690353371,0.01069854357210484,7,22,binary:logistic,0.7836932211641569,hist,COMPLETE
293,0.28783179291093414,3.531384261652596,0.5201439616470076,cuda,logloss,0.1287583773324591,0.016177836612336165,8,106,binary:logistic,0.8090851503911125,hist,COMPLETE
294,0.2878192607408984,4.2926309921477985,0.5427745359038888,cuda,logloss,0.01692736781705187,0.009732565427957083,7,130,binary:logistic,0.8256999253077724,hist,COMPLETE
295,0.2524911510513269,2.9250354147313766,0.5136984985021243,cuda,logloss,0.010570429925583904,0.07078037680512264,8,85,binary:logistic,0.7913580065670771,hist,COMPLETE
296,0.2889285095343704,9.758292902265337,0.5307024832920983,cuda,logloss,0.020682403671432682,0.013886961034766627,8,144,binary:logistic,0.8371945477833667,hist,COMPLETE
297,0.2890422772111557,5.944350980385733,0.5096510657437772,cuda,logloss,0.014387024860376744,0.012061174937026603,7,137,binary:logistic,0.8017217182029668,hist,COMPLETE
298,0.2879614600892486,2.502891835921358,0.5787405313233609,cuda,logloss,0.008874204651947219,0.013089618379396812,9,120,binary:logistic,0.8557611716084245,hist,COMPLETE
299,0.2889236700803917,5.095460991744364,0.5248349446186072,cuda,logloss,0.012790776325846907,0.011378226956649966,8,128,binary:logistic,0.8165093455168864,hist,COMPLETE
300,0.2895797316411886,3.33029065395022,0.5456389940628341,cuda,logloss,0.016329246014877414,0.014586087705844453,7,135,binary:logistic,0.7684743978358726,hist,COMPLETE
301,0.2886972663868229,2.1961672134465076,0.6054968451395555,cuda,logloss,0.02018991618055157,0.01495880731623415,7,149,binary:logistic,0.7689478715351001,hist,COMPLETE
302,0.2885479589598345,3.3920041272087214,0.556761897563559,cuda,logloss,0.0072470413682571835,0.01655263796769889,7,135,binary:logistic,0.7816846834696327,hist,COMPLETE
303,0.288963766208826,7.718825454404877,0.573248448424066,cuda,logloss,0.010822669381626319,0.014122520037754388,7,123,binary:logistic,0.7535200831990353,hist,COMPLETE
304,0.2888525884902719,3.1210871948256265,0.5461014893433106,cuda,logloss,0.016813766926195104,0.015288534898485142,7,141,binary:logistic,0.7678027691965817,hist,COMPLETE
305,0.28623598561376334,6.260856492565254,0.5020699192956398,cuda,logloss,0.17377460429937935,0.008085182748243512,7,134,binary:logistic,0.7906186897038957,hist,COMPLETE
306,0.24337804448163444,2.64157175479369,0.48018265329054444,cuda,logloss,0.013109240408063801,0.09502907066014385,9,144,binary:logistic,0.7760511861738913,hist,COMPLETE
307,0.28838964744146317,4.639417525840926,0.5212080074346715,cuda,logloss,0.021024643995531174,0.013465592339895511,8,114,binary:logistic,0.799235492719066,hist,COMPLETE
308,0.2887282089290165,3.525280932256912,0.6403551459252236,cuda,logloss,0.017379949435840092,0.010875679047246421,8,153,binary:logistic,0.8109721456083321,hist,COMPLETE
309,0.2887194054500887,8.074177487224123,0.4947294500331016,cuda,logloss,0.011396438498754009,0.017818800319096127,7,127,binary:logistic,0.759607195477715,hist,COMPLETE
310,0.288975914193151,1.9382393902820323,0.5457462023267878,cuda,logloss,0.008557301354157405,0.012971261076194961,8,136,binary:logistic,0.8231479592968128,hist,COMPLETE
311,0.2875621680034064,0.1978369455666346,0.5149792079327314,cuda,logloss,0.01472794832010009,0.013825637983583538,10,147,binary:logistic,0.7878040603043334,hist,COMPLETE
312,0.2890083515231792,6.516021216495048,0.4805484453829946,cuda,logloss,0.025342683419319098,0.012051730857535851,9,122,binary:logistic,0.844974875711027,hist,COMPLETE
313,0.2884709482107429,0.09289875587678362,0.5312199599965908,cuda,logloss,0.019136397924650907,0.016072894951419642,7,132,binary:logistic,0.8002362868731369,hist,COMPLETE
314,0.28841968947807034,5.306009672709842,0.5011608356072546,cuda,logloss,0.010054374776294424,0.014491500062535079,8,101,binary:logistic,0.8142460635709666,hist,COMPLETE
315,0.28798306306073806,0.38929706161474986,0.5660813701986475,cuda,logloss,0.012350633030399565,0.009227398081081242,8,142,binary:logistic,0.857672496756352,hist,COMPLETE
316,0.2887008857698623,3.981849771893575,0.5152736879524639,cuda,logloss,0.014206056119146077,0.011137045474512509,7,127,binary:logistic,0.7811929669178268,hist,COMPLETE
317,0.288819215129535,2.5848514598093755,0.4684578745254546,cuda,logloss,0.015859385982636486,0.012774538478800782,9,111,binary:logistic,0.8314063460830321,hist,COMPLETE
318,0.2875224047823389,3.3468343946150303,0.5521689449141695,cuda,logloss,0.08321842323761541,0.010306727134726178,6,118,binary:logistic,0.7925066684321498,hist,COMPLETE
319,0.28909259927013076,7.189803099913511,0.4890881467926579,cuda,logloss,0.006327824781838452,0.01550030986007987,7,157,binary:logistic,0.8393875917615768,hist,COMPLETE
320,0.28887014175857634,9.655132206627707,0.48719142918563296,cuda,logloss,0.006235402459132288,0.018347234166642107,6,225,binary:logistic,0.8429295819379172,hist,COMPLETE
321,0.288296660032206,6.946392093751141,0.5015917618091859,cuda,logloss,0.004514762317390858,0.016643675461625443,8,154,binary:logistic,0.8656458056602119,hist,COMPLETE
322,0.2884324796472966,7.916314813280569,0.4749536644109883,cuda,logloss,0.005407934492847113,0.015412903620591866,9,211,binary:logistic,0.8526883096474761,hist,COMPLETE
323,0.2891485413712904,5.7635185247694976,0.4918183855965591,cuda,logloss,0.00664790813224809,0.012167299675556438,8,140,binary:logistic,0.8410968220999298,hist,COMPLETE
324,0.2892599229172427,5.592326817934483,0.48461183634174976,cuda,logloss,0.0038851638887719355,0.014335838925298544,7,149,binary:logistic,0.8418740747686513,hist,COMPLETE
325,0.2884710605730073,5.565538085395457,0.4815813315753981,cuda,logloss,0.006102882481635874,0.012731589934568806,6,149,binary:logistic,0.8420496648835223,hist,COMPLETE
326,0.2892480028723897,6.155114707060127,0.46799297454949945,cuda,logloss,0.003501967692583149,0.014885282528911624,7,162,binary:logistic,0.8598055844723974,hist,COMPLETE
