number,value,params_alpha,params_colsample_bytree,params_eval_metric,params_lambda,params_learning_rate,params_max_depth,params_min_child_weight,params_objective,params_subsample,params_tree_method,state
45,0.28063533725257,0.0038506099558265625,0.7673028239100598,logloss,1.8354273274276685,0.008641260191263773,9,112,binary:logistic,0.9974538512794464,gpu_hist,COMPLETE
46,0.28112724172454695,0.028325598996754114,0.6589968744801069,logloss,4.690898216522741,0.015466374315612316,6,133,binary:logistic,0.8670617964256767,gpu_hist,COMPLETE
47,0.27891667058002956,0.002936083949357162,0.47768492363545767,logloss,0.9393117090963962,0.006405551735442033,11,87,binary:logistic,0.8037991122038425,gpu_hist,COMPLETE
48,0.2786458812200796,0.0600171986462905,0.6430408046916357,logloss,6.8931744400618,0.012727269076088612,4,48,binary:logistic,0.7361736938980452,gpu_hist,COMPLETE
49,0.2665814666106771,0.017629127896957024,0.7175502091124197,logloss,2.325836239477376,0.0026580324649908573,8,16,binary:logistic,0.9272270291259838,gpu_hist,COMPLETE
50,0.27820451002884544,0.008431328370674729,0.7569448178339855,logloss,1.0344586667346962,0.007179477344811849,6,142,binary:logistic,0.9669141231566284,gpu_hist,COMPLETE
51,0.28137216750954924,0.02472255649668405,0.6615850862548542,logloss,4.165641393773713,0.013897729499417756,6,125,binary:logistic,0.8703465729208617,gpu_hist,COMPLETE
52,0.2790926273140803,0.13991814667487962,0.6183251117329873,logloss,9.304755371518496,0.014315166394796977,4,110,binary:logistic,0.8797770593217511,gpu_hist,COMPLETE
53,0.2816858753965571,0.030285884116854393,0.5934403253768255,logloss,4.012933599471227,0.010207609501156682,8,122,binary:logistic,0.8020619035914127,gpu_hist,COMPLETE
54,0.2815536618224917,0.07147603852061837,0.669858398359486,logloss,3.6873431765332776,0.009827731927787336,7,130,binary:logistic,0.8438636324681767,gpu_hist,COMPLETE
55,0.2813158175928465,0.03651087006673063,0.6929598349280618,logloss,7.002567135929504,0.009912242017604793,8,147,binary:logistic,0.7665988818742192,gpu_hist,COMPLETE
56,0.2793681212611423,0.07440263926490731,0.5233143060853968,logloss,3.0428810630831955,0.007329672020448134,11,95,binary:logistic,0.7058922762697952,gpu_hist,COMPLETE
57,0.2814137020035654,0.20287497606164764,0.5896817922554397,logloss,1.9221057292592334,0.011024773503443849,7,121,binary:logistic,0.8429499679008698,gpu_hist,COMPLETE
58,0.2777766906268785,0.057668830294985984,0.6468625696229908,logloss,0.7173022283405557,0.008234270474909195,21,68,binary:logistic,0.9172515235092872,gpu_hist,COMPLETE
59,0.27429781667938913,0.4916878451755864,0.5344293675647116,logloss,0.020063294283316796,0.00440663233067085,9,100,binary:logistic,0.8047109441142689,gpu_hist,COMPLETE
60,0.27677909616728813,0.01622645074765475,0.8261752847303454,logloss,3.723508180725925,0.005232397597312436,16,83,binary:logistic,0.8897747049379199,gpu_hist,COMPLETE
61,0.2810680843587062,0.15079619624299243,0.5751931238223501,logloss,1.8656735499100152,0.010936594851178793,7,120,binary:logistic,0.8460535973015841,gpu_hist,COMPLETE
62,0.28060167792263657,0.19756377657256902,0.5894515698674485,logloss,6.70909011483668,0.008842223711058677,8,134,binary:logistic,0.840124671449825,gpu_hist,COMPLETE
63,0.2804405878896164,0.03149285300894156,0.6287101222121215,logloss,2.400026735488208,0.017027071329514257,7,155,binary:logistic,0.7551847912263648,gpu_hist,COMPLETE
64,0.28054800203492913,0.021041820153164255,0.6742199498512338,logloss,4.740764501202235,0.021219718279043866,5,122,binary:logistic,0.7909007110578762,gpu_hist,COMPLETE
65,0.2694457419588999,0.2774076750771357,0.5890613475345575,logloss,9.831523977593932,0.027079854612763243,10,114,binary:logistic,0.8242069910897699,gpu_hist,COMPLETE
66,0.27111953284697055,0.33170809428176967,0.5515925382750656,logloss,1.904347920026185,0.010854555388512715,3,286,binary:logistic,0.6513114535936152,gpu_hist,COMPLETE
67,0.2692864553482603,0.1255145859692669,0.747560562922022,logloss,0.5110719830219022,0.033182525580165004,11,256,binary:logistic,0.9334029576579612,gpu_hist,COMPLETE
68,0.2802868600764936,0.0016478735727860267,0.7130054854161599,logloss,6.484239386097027,0.015861944357828697,4,55,binary:logistic,0.8957499448040813,gpu_hist,COMPLETE
69,0.27656857879398156,0.07864417457341247,0.6473944644374338,logloss,2.91872365213918,0.007857838201730121,5,148,binary:logistic,0.8569416380828555,gpu_hist,COMPLETE
70,0.28120751708769703,0.015092611411593276,0.5691708154666947,logloss,3.959961839306671,0.012311422642906989,8,94,binary:logistic,0.9717619709751221,gpu_hist,COMPLETE
71,0.28058382566461576,0.04063496038064184,0.6780379551519833,logloss,4.154017087941027,0.017853149412816457,6,125,binary:logistic,0.8626650153425897,gpu_hist,COMPLETE
72,0.28152943626109783,0.022694776779856003,0.624506667118611,logloss,5.569345180906017,0.014416159127571269,7,128,binary:logistic,0.8745867869698083,gpu_hist,COMPLETE
73,0.27916588702820866,0.05785517253975585,0.622947171600038,logloss,5.884839978026587,0.021864553617759488,7,139,binary:logistic,0.951795391318861,gpu_hist,COMPLETE
74,0.2809503002533979,0.026824309495666988,0.6077321917903906,logloss,7.71945768094527,0.009786879950083097,9,105,binary:logistic,0.8380515588152749,gpu_hist,COMPLETE
75,0.28038519699046605,0.020919717761119068,0.5862281031513176,logloss,0.002549887177723858,0.014450067939118145,5,162,binary:logistic,0.8824369154991178,gpu_hist,COMPLETE
76,0.280098956292067,0.010247933857741911,0.6348169940512052,logloss,1.1272681907263253,0.011630725993063529,7,38,binary:logistic,0.9290053204139425,gpu_hist,COMPLETE
77,0.27742411021881286,0.9880669019163991,0.4870131287519437,logloss,3.0684340200619435,0.006800251941704487,7,131,binary:logistic,0.8169512992037888,gpu_hist,COMPLETE
78,0.27596585748082336,0.013964627611008553,0.5465285867344456,logloss,5.408693339269864,0.019373258887680933,13,177,binary:logistic,0.7885623894590027,gpu_hist,COMPLETE
79,0.2800376834936098,0.0058854527996522465,0.6890608078103074,logloss,7.979401540500231,0.026242685026831095,5,247,binary:logistic,0.900240737110763,gpu_hist,COMPLETE
80,0.2779285057095525,0.19059101286736793,0.509116522864099,logloss,0.09355324073789276,0.005868091859004362,10,79,binary:logistic,0.8470322406690256,gpu_hist,COMPLETE
81,0.28120732772754337,0.024352038834080155,0.6545914931748414,logloss,4.451232409172595,0.014952060201579631,6,119,binary:logistic,0.8706406332171259,gpu_hist,COMPLETE
82,0.28093125139352315,0.009569046841028795,0.6635486523956946,logloss,2.249273641140191,0.013210783286971933,6,106,binary:logistic,0.8769627090471953,gpu_hist,COMPLETE
83,0.28139653677890364,0.048380412796715615,0.6132958868138091,logloss,3.76935756559635,0.009335907443016453,8,129,binary:logistic,0.9185631537314104,gpu_hist,COMPLETE
84,0.2815890390573171,0.1129384586902987,0.6173874404218505,logloss,5.6624517736033795,0.00964190810553428,8,142,binary:logistic,0.9119642376066812,gpu_hist,COMPLETE
85,0.26787468072242493,0.07097492424931198,0.597119682353484,logloss,0.059735245013240366,0.0012376143069495426,9,141,binary:logistic,0.9453383518553202,gpu_hist,COMPLETE
86,0.2798932864100974,0.10298630478699032,0.565397011183935,logloss,9.911837347595085,0.01074693311566114,8,209,binary:logistic,0.574159589263311,gpu_hist,COMPLETE
87,0.27246190102883366,0.003915793178760514,0.6327795050864372,logloss,5.874797536459904,0.007851717564671203,4,155,binary:logistic,0.9813964592431728,gpu_hist,COMPLETE
88,0.28123731093069015,0.37759969927469256,0.6183276776668105,logloss,2.6400744350145264,0.012133722353136199,7,224,binary:logistic,0.902796872129666,gpu_hist,COMPLETE
89,0.27947625796493625,0.007409814360652898,0.5777711887011967,logloss,0.12996302049891845,0.016258711052382642,9,137,binary:logistic,0.8217044326535452,gpu_hist,COMPLETE
90,0.2744977760185237,0.11544387548957247,0.7011086560339126,logloss,7.758009070459827,0.023776998255362267,8,114,binary:logistic,0.9206667699563088,gpu_hist,COMPLETE
91,0.28121050360917027,0.04997839037483734,0.6104836884117251,logloss,3.2431297167384368,0.009259578149068713,8,147,binary:logistic,0.9165244120772482,gpu_hist,COMPLETE
92,0.28106251286216394,0.012728432194836471,0.5974552499221356,logloss,1.64071674883536,0.00916272490857069,7,130,binary:logistic,0.8507708472188626,gpu_hist,COMPLETE
93,0.2807989489262787,0.03357437691241318,0.5344589472098636,logloss,5.127155025176975,0.010264621073083116,6,92,binary:logistic,0.9559727707328743,gpu_hist,COMPLETE
94,0.28059142836226353,0.08940794526130612,0.560730979063563,logloss,3.4710865476222827,0.013026606881765428,10,161,binary:logistic,0.9409617362531689,gpu_hist,COMPLETE
95,0.27848032016556984,0.16024742936149836,0.642266615612429,logloss,7.794619528498442,0.00643875792089126,8,127,binary:logistic,0.8893890409259124,gpu_hist,COMPLETE
96,0.28143399970812105,0.04068878571920736,0.6177855988462783,logloss,4.597323042794219,0.011489375466776463,23,270,binary:logistic,0.8357736166536325,gpu_hist,COMPLETE
97,0.27888621510172856,0.017989132750767897,0.6809944763020591,logloss,6.195258083555611,0.018712461858625115,17,264,binary:logistic,0.8288746777027123,gpu_hist,COMPLETE
98,0.2813660208596709,0.03659760634397892,0.6641252383118654,logloss,4.742189803616068,0.011229277119031498,19,274,binary:logistic,0.8103406990874426,gpu_hist,COMPLETE
99,0.27910598379554885,0.005096693548608796,0.5826626031266126,logloss,8.343772163420253,0.008009063759123983,25,248,binary:logistic,0.7931375511702947,gpu_hist,COMPLETE
100,0.2809257956349355,0.0654660391116989,0.6315805671997707,logloss,2.116514042313052,0.01430388544365673,24,232,binary:logistic,0.8320283991128176,gpu_hist,COMPLETE
101,0.2809442249752583,0.02257158799327248,0.6170121898402929,logloss,4.020777203835587,0.00985941912210386,22,280,binary:logistic,0.8708105235376038,gpu_hist,COMPLETE
102,0.28090687890922567,0.047200655635343605,0.6013170653446828,logloss,5.932945863376397,0.008625715885311766,7,110,binary:logistic,0.8582840799195751,gpu_hist,COMPLETE
103,0.2812591024585974,0.04556751840452549,0.6481702176594565,logloss,3.5246349860484085,0.011907260257001001,6,100,binary:logistic,0.9093392057457679,gpu_hist,COMPLETE
104,0.280707674117257,0.05588341613806217,0.6188171894044753,logloss,4.891894648123703,0.017450100118764824,9,285,binary:logistic,0.8824116436277287,gpu_hist,COMPLETE
105,0.2749336626774288,0.027069741281829325,0.5942646532801292,logloss,1.6009352598334057,0.007545299527092579,5,267,binary:logistic,0.8942084394486082,gpu_hist,COMPLETE
106,0.28066244324231193,0.02927447251978808,0.5698651630652095,logloss,2.673193437038962,0.016038061356113145,8,119,binary:logistic,0.9297041068631642,gpu_hist,COMPLETE
107,0.2098988889662057,0.08240102013282133,0.521907421935389,logloss,6.825719091125876,0.0983958763853758,15,149,binary:logistic,0.9854105056341549,gpu_hist,COMPLETE
108,0.27763050394524114,0.039637713821551915,0.5541002830672918,logloss,0.007511751309818812,0.020809291130913534,12,240,binary:logistic,0.9641795689448945,gpu_hist,COMPLETE
109,0.2811633211029639,0.012862340197035223,0.6528720630148739,logloss,9.181667670378866,0.010355006207169575,7,25,binary:logistic,0.8365741099033911,gpu_hist,COMPLETE
110,0.27771391291351555,0.1844711931808124,0.7296346703367275,logloss,4.028253171051461,0.007000161753248563,6,144,binary:logistic,0.8502780605969802,gpu_hist,COMPLETE
111,0.28164258473982534,0.02290331293633965,0.6702166054720503,logloss,4.232104398603385,0.013473945040854113,6,126,binary:logistic,0.9001778005410537,gpu_hist,COMPLETE
112,0.28164837549549304,0.01614896930778351,0.6344402116564042,logloss,5.460271939361002,0.013704540478703602,7,135,binary:logistic,0.9183812309691713,gpu_hist,COMPLETE
113,0.2808881615099933,4.05703720159159,0.6699388666174063,logloss,7.005623506372819,0.014036332076556723,5,135,binary:logistic,0.8685002623145105,gpu_hist,COMPLETE
114,0.2773224423022047,0.020678026036930076,0.6364066878106757,logloss,5.414446586748403,0.012643760291906442,4,255,binary:logistic,0.9023283266012135,gpu_hist,COMPLETE
115,0.28113481693443015,0.015956641428257208,0.7090787793860903,logloss,4.900545681276526,0.015395411327657926,7,116,binary:logistic,0.8815832624924275,gpu_hist,COMPLETE
116,0.28113513778576027,0.003237926248041688,0.5806586093303813,logloss,2.784864036886741,0.011807724895028227,6,122,binary:logistic,0.8624692534107273,gpu_hist,COMPLETE
117,0.28089631605263893,0.008310867966271108,0.6885243714680657,logloss,9.963648625300825,0.01348109323987707,5,102,binary:logistic,0.9388919289027792,gpu_hist,COMPLETE
118,0.2763738139993005,0.011520742828901637,0.6273395150195961,logloss,7.447390689136512,0.018054972042537233,3,300,binary:logistic,0.8955983413051263,gpu_hist,COMPLETE
119,0.27861214601748696,0.030470368853629318,0.6563295569789667,logloss,5.85528549757205,0.020067281964725847,7,136,binary:logistic,0.7684950683470398,gpu_hist,COMPLETE
120,0.2792879069819126,0.01987217234685088,0.6046297349479496,logloss,3.3211491251050704,0.008580924276616792,6,155,binary:logistic,0.8464660607865515,gpu_hist,COMPLETE
121,0.2815782588705708,0.24660493259166794,0.6097831898533799,logloss,4.398304142559218,0.009558133555981948,8,125,binary:logistic,0.9768649836303575,gpu_hist,COMPLETE
122,0.28058984403826115,0.2619222973218379,0.6391876137927681,logloss,4.138175660332789,0.011104031606382445,9,109,binary:logistic,0.9972003643641819,gpu_hist,COMPLETE
123,0.2815464511871657,0.42480063792452033,0.5919552333771806,logloss,8.524453766639859,0.010317693007278169,7,141,binary:logistic,0.978772494269737,gpu_hist,COMPLETE
124,0.28042121962513594,0.5009970568067768,0.6183906445684928,logloss,8.506383608748294,0.010027941481394638,6,166,binary:logistic,0.9765783025744385,gpu_hist,COMPLETE
125,0.28154416054014536,0.6596730415098131,0.6024009018772315,logloss,6.570414735999688,0.012656047709944935,8,139,binary:logistic,0.9551522263087991,gpu_hist,COMPLETE
126,0.28145904893795937,0.8177525129963172,0.6729150189427302,logloss,6.279277888769466,0.01646354212891508,7,142,binary:logistic,0.9571911920243025,gpu_hist,COMPLETE
127,0.2803316517901991,0.8397256519246268,0.9884880620849725,logloss,8.302661548145084,0.013259155208260034,8,126,binary:logistic,0.9525509396208187,gpu_hist,COMPLETE
128,0.28117663402195253,0.3379824433666705,0.5909295051822453,logloss,6.807715614952788,0.00866162837500749,8,152,binary:logistic,0.9717230154330097,gpu_hist,COMPLETE
129,0.28053577174805866,0.5036702234421591,0.5704237454868308,logloss,5.627452461236199,0.014955002936661002,9,136,binary:logistic,0.9863680593651156,gpu_hist,COMPLETE
130,0.271314553390382,0.6694442388415682,0.8866781997603771,logloss,8.51414446407265,0.022843187963807163,10,131,binary:logistic,0.9250837774486308,gpu_hist,COMPLETE
131,0.28076125564638177,1.4022246210350824,0.6722035411631118,logloss,5.77830106385687,0.016477321154510612,7,138,binary:logistic,0.9621242988001194,gpu_hist,COMPLETE
132,0.281557403051878,0.6184399046352809,0.6475103371762964,logloss,6.580921027991829,0.012518571851339992,7,143,binary:logistic,0.9448177139748619,gpu_hist,COMPLETE
133,0.2814356817663964,1.174924853317197,0.6428427553087207,logloss,7.087659825856782,0.012239503122901256,8,146,binary:logistic,0.9462689554037137,gpu_hist,COMPLETE
134,0.2809804413102553,0.6252009587357438,0.6010457453520536,logloss,4.574049848226024,0.00938852293027281,7,160,binary:logistic,0.9290962145888273,gpu_hist,COMPLETE
135,0.280275005937976,0.4542336869602114,0.6286971769380018,logloss,9.473108033189844,0.010632213774747731,6,177,binary:logistic,0.9988408990777808,gpu_hist,COMPLETE
136,0.2804884164386561,0.3993814946721711,0.6536250933063669,logloss,3.435826203904362,0.013635087960881108,5,123,binary:logistic,0.9094301851397177,gpu_hist,COMPLETE
137,0.2813581582338667,0.6183040198139523,0.6083101585918138,logloss,4.699468289863143,0.014687262558339732,7,116,binary:logistic,0.9491308833564718,gpu_hist,COMPLETE
138,0.28089070340482375,0.30848216492421243,0.6911948364249212,logloss,7.134486196196732,0.010169311788102207,6,131,binary:logistic,0.9783991371377382,gpu_hist,COMPLETE
139,0.28106767236373686,0.006497619384125862,0.6258111063689358,logloss,5.413975139492009,0.012117881498531132,8,65,binary:logistic,0.93699314066673,gpu_hist,COMPLETE
140,0.2799191888858574,0.014500611332318739,0.5843308817823838,logloss,9.999769248010443,0.007721404390599708,8,142,binary:logistic,0.924529449298229,gpu_hist,COMPLETE
141,0.2810899978937075,1.9096858749003,0.6736663017074089,logloss,5.980187644241881,0.01678804816636512,7,142,binary:logistic,0.9618204033416173,gpu_hist,COMPLETE
142,0.28070075121934607,0.9008076822377533,0.6483573390714512,logloss,6.410658792221775,0.018888795601389365,7,151,binary:logistic,0.9568081617043581,gpu_hist,COMPLETE
143,0.27962611177151925,0.7429938952000901,0.6072834635779714,logloss,4.1005524119103764,0.012526874027061907,6,127,binary:logistic,0.45562428400804816,gpu_hist,COMPLETE
144,0.2806018290249664,1.104328514745464,0.6580218092844102,logloss,7.646665309945019,0.014987630490825814,9,144,binary:logistic,0.9700499893221902,gpu_hist,COMPLETE
145,0.2816632483049156,0.22823681700243134,0.6370266371506954,logloss,5.091117236814524,0.011107206537405311,8,138,binary:logistic,0.9100036298563317,gpu_hist,COMPLETE
146,0.2815483595774412,0.2430827542311141,0.6369929986587244,logloss,0.026981209202430093,0.009154659302840162,8,134,binary:logistic,0.9191294542239468,gpu_hist,COMPLETE
147,0.28144157620398175,0.22448295609787414,0.6313373580271372,logloss,0.00971957332830767,0.008713979358373734,9,155,binary:logistic,0.9074799369276838,gpu_hist,COMPLETE
148,0.28185351587632,0.12392985701782941,0.5919786799794351,logloss,0.04021935011385344,0.00931991944149677,8,134,binary:logistic,0.9149048496138336,gpu_hist,COMPLETE
149,0.2815326049091026,0.16561843978084756,0.5751282883025327,logloss,0.03371748759827595,0.009485775337753497,8,114,binary:logistic,0.9183814789785898,gpu_hist,COMPLETE
150,0.2724388199872142,0.13545727408189512,0.5471423441806172,logloss,0.026222700773994967,0.006078539215229408,5,123,binary:logistic,0.8892079345687888,gpu_hist,COMPLETE
151,0.2818834101862877,0.26410227247301193,0.5951126807632354,logloss,0.01918389662028655,0.01102799928155973,8,134,binary:logistic,0.9422381683816489,gpu_hist,COMPLETE
152,0.282082833433646,0.23303245048392487,0.5908825877205581,logloss,0.019491307234673853,0.010888507556362797,8,130,binary:logistic,0.9430117188563832,gpu_hist,COMPLETE
153,0.28085622699707957,0.21498786681128132,0.5624045507620465,logloss,0.020236377132981168,0.008255734010099295,9,133,binary:logistic,0.9400629712657067,gpu_hist,COMPLETE
154,0.28022357665256725,0.10348699133136818,0.6390822970482016,logloss,0.025529806344192954,0.007148644850212558,8,119,binary:logistic,0.9162527683663152,gpu_hist,COMPLETE
155,0.28187980205554924,0.13331687230182923,0.6094340217295634,logloss,0.043255170169221244,0.011105241438158784,8,133,binary:logistic,0.9391320351249556,gpu_hist,COMPLETE
156,0.28103242710232945,0.11650593218745549,0.6163622430623145,logloss,0.06949108907443281,0.011136860518047692,9,125,binary:logistic,0.9367844806980501,gpu_hist,COMPLETE
157,0.28073106395416947,0.14735531291887072,0.5859898315135812,logloss,0.016392660137562704,0.011140551315173351,10,108,binary:logistic,0.8923136149208425,gpu_hist,COMPLETE
158,0.2778615776652827,0.29604945481543693,0.30128751366786327,logloss,0.07714191331718488,0.009766271724681976,6,149,binary:logistic,0.902398960306574,gpu_hist,COMPLETE
159,0.28096957753498625,0.19060368567705754,0.6106938839004087,logloss,0.053404096207681905,0.010953229076561842,7,88,binary:logistic,0.9312498283848472,gpu_hist,COMPLETE
160,0.2807451798052188,0.09304275462728423,0.576816793955043,logloss,0.013261990826458528,0.008179015239717554,8,127,binary:logistic,0.9475246927432411,gpu_hist,COMPLETE
161,0.28133775331095556,0.26649752579808933,0.6398681464179594,logloss,0.040599248173283906,0.009450016380540419,8,133,binary:logistic,0.9153742798262443,gpu_hist,COMPLETE
162,0.28105552711211385,0.2474758782091424,0.595376122168484,logloss,0.022270401333945523,0.00914751334239404,8,135,binary:logistic,0.9239709484418729,gpu_hist,COMPLETE
