number,value,params_alpha,params_colsample_bytree,params_device,params_eval_metric,params_lambda,params_learning_rate,params_max_depth,params_min_child_weight,params_objective,params_subsample,params_tree_method,state
325,0.2855220635952072,1.7428054162350841,0.5572111924476996,cuda,logloss,0.011850679370407189,0.009585821871751773,16,206,binary:logistic,0.4482562965661177,hist,COMPLETE
326,0.28740619841039944,1.0030933048706303,0.5685213935129817,cuda,logloss,0.007497074231319004,0.007871536555287417,8,187,binary:logistic,0.43453615444777144,hist,COMPLETE
327,0.28742599169036914,1.2932597167803779,0.6546058182865035,cuda,logloss,0.013210812128716394,0.010813134290567381,6,153,binary:logistic,0.45422944482240046,hist,COMPLETE
328,0.28844092096287455,0.8078217935299833,0.5526466257400284,cuda,logloss,0.0062614558508520286,0.010284280425296449,7,240,binary:logistic,0.40416452361469773,hist,COMPLETE
329,0.2881155201667498,1.520891509449539,0.5901022171950457,cuda,logloss,0.008517917393119287,0.008954109694396075,8,221,binary:logistic,0.41941073931579875,hist,COMPLETE
330,0.2887700137997547,0.9664691691224511,0.5762756238432155,cuda,logloss,0.00712985747476375,0.013014565715134006,7,197,binary:logistic,0.4427805407223115,hist,COMPLETE
331,0.28847684956045627,1.099565679521782,0.5753465529589816,cuda,logloss,0.0074650656666656575,0.01334129035179655,6,195,binary:logistic,0.43926548642420565,hist,COMPLETE
332,0.28890553715783057,0.9632723319046036,0.6128005112359609,cuda,logloss,0.010615504148703986,0.012803380056300849,7,204,binary:logistic,0.42942445219403597,hist,COMPLETE
333,0.2879336456867755,0.9451984456015623,0.592884860164175,cuda,logloss,0.005990671224809626,0.013966282388396863,8,203,binary:logistic,0.4252521336164265,hist,COMPLETE
334,0.28840242491166396,0.9023311708309196,0.5802127987755962,cuda,logloss,0.008997319313756611,0.01282848248874787,6,192,binary:logistic,0.4325746178165077,hist,COMPLETE
335,0.2882224597864481,1.2977702016187824,0.5561831994408942,cuda,logloss,0.0067546166888733696,0.010056091598827364,7,202,binary:logistic,0.44296381804530416,hist,COMPLETE
336,0.28812072741022904,1.9799919524246534,0.6079993515365473,cuda,logloss,0.005594630768994088,0.01257765887611666,8,212,binary:logistic,0.48522716210139816,hist,COMPLETE
337,0.28871195208655204,0.771503840468604,0.572489826778269,cuda,logloss,0.0076988571676992,0.014156776204755332,6,234,binary:logistic,0.45634286567567905,hist,COMPLETE
338,0.28882455129223616,0.5852327721789117,0.5703437357671219,cuda,logloss,0.007583755851080149,0.014161324790932944,6,245,binary:logistic,0.4175555195918209,hist,COMPLETE
339,0.28866053421419174,0.5832337680517946,0.5678702473299218,cuda,logloss,0.010036880083892218,0.014567262701374034,6,244,binary:logistic,0.41169197292781057,hist,COMPLETE
340,0.2886471018600638,0.5647715567855554,0.5642352323276062,cuda,logloss,0.010191731778808093,0.015223215272482042,6,233,binary:logistic,0.40104628776111434,hist,COMPLETE
341,0.28858746675366576,0.5725831509214484,0.5488564316406841,cuda,logloss,0.01525887919089228,0.014662488312825668,6,215,binary:logistic,0.41488566219563244,hist,COMPLETE
342,0.2881110460910642,0.5509917099930698,0.5667127369438475,cuda,logloss,0.012615707954286523,0.015545529247784906,6,232,binary:logistic,0.41306374441377003,hist,COMPLETE
343,0.28838061103990154,0.7828403202811355,0.5663789933886343,cuda,logloss,0.010258164128163124,0.014472892530486099,6,221,binary:logistic,0.40229976426474373,hist,COMPLETE
344,0.2883240034455022,1.5966245715829859,0.5459594314475333,cuda,logloss,0.008978899091837791,0.013977289917776706,6,200,binary:logistic,0.4001080206716378,hist,COMPLETE
345,0.2885057769762605,0.9549495540704502,0.5994669844489008,cuda,logloss,0.007929555862873406,0.01566870361055571,6,210,binary:logistic,0.41762535827556413,hist,COMPLETE
346,0.28826925440975915,0.5658804474572451,0.5726034331377684,cuda,logloss,0.012511379795840388,0.013820256075178216,6,234,binary:logistic,0.43117588122980804,hist,COMPLETE
347,0.2886496810482352,0.8474671445510618,0.5934784296037693,cuda,logloss,0.009252214658849234,0.013058920854061061,6,234,binary:logistic,0.4228506150195576,hist,COMPLETE
348,0.2887456752331078,0.8517141951355209,0.5937040700787235,cuda,logloss,0.007267929429318265,0.014775736397036695,6,247,binary:logistic,0.41705956949575423,hist,COMPLETE
349,0.28857195481353765,0.8333092057929938,0.5928071997183665,cuda,logloss,0.0070565517133456546,0.015834633234886056,6,234,binary:logistic,0.4111315403924771,hist,COMPLETE
350,0.2886516810643916,0.6327202438929268,0.6105289271792909,cuda,logloss,0.008789825281694577,0.014819879669883403,6,247,binary:logistic,0.4239519971439164,hist,COMPLETE
351,0.2889515881647824,0.6066123254869007,0.6123618863709672,cuda,logloss,0.009017849929304565,0.014348549625437003,6,248,binary:logistic,0.4241325974407815,hist,COMPLETE
352,0.28860547911585716,0.5767749352655674,0.6096555280923394,cuda,logloss,0.008491078747181394,0.015509495794031812,6,246,binary:logistic,0.42128882256834044,hist,COMPLETE
353,0.2882698625162628,0.5443048094346918,0.6131905316999026,cuda,logloss,0.009503108904513644,0.013936291865401474,6,144,binary:logistic,0.4016924075919973,hist,COMPLETE
354,0.28841013466691984,0.6695100234733565,0.588779556447254,cuda,logloss,0.007097639394546009,0.0150065366285075,6,178,binary:logistic,0.4230684385306834,hist,COMPLETE
355,0.28812581280736177,0.6085041983355407,0.5796459656380238,cuda,logloss,0.29244587086564117,0.015734992993635507,6,163,binary:logistic,0.42093599196870024,hist,COMPLETE
356,0.2887437813100766,0.495569273495735,0.5979520178690865,cuda,logloss,0.009714533704427895,0.013954394206581738,6,248,binary:logistic,0.41316341650502575,hist,COMPLETE
357,0.2888112319433612,0.49599238899183185,0.5928637334733531,cuda,logloss,0.00938138050119208,0.014550783187143753,6,247,binary:logistic,0.413023721778547,hist,COMPLETE
358,0.2884347612924761,0.4991629885537262,0.5871134802827545,cuda,logloss,0.007068332275218858,0.014537602690908777,6,249,binary:logistic,0.413937580055568,hist,COMPLETE
359,0.28850218058006477,0.5131098702535298,0.5626000183667881,cuda,logloss,0.00973103257312327,0.01417624117376834,6,245,binary:logistic,0.4110039321437045,hist,COMPLETE
360,0.28866069898003005,0.6999238044508148,0.5454735738125536,cuda,logloss,0.0069613465234005896,0.015371138471154134,6,249,binary:logistic,0.4007542146960673,hist,COMPLETE
361,0.2883194576765835,0.6527670461062325,0.5466339693937252,cuda,logloss,0.006728651456677636,0.016321684372860544,6,248,binary:logistic,0.40149550425598546,hist,COMPLETE
362,0.2884826650711864,0.7068968922911342,0.5562271450492383,cuda,logloss,0.007797437665004297,0.016135197078060114,6,250,binary:logistic,0.41122649283869434,hist,COMPLETE
363,0.28877080355054846,0.48991510325857873,0.5944561958865665,cuda,logloss,0.006442743786030628,0.014352080980039589,6,241,binary:logistic,0.4283972760384405,hist,COMPLETE
364,0.2887750580456144,0.5241060164001792,0.5872515050492616,cuda,logloss,0.006347923670656649,0.016320496311566384,6,244,binary:logistic,0.4268382464327299,hist,COMPLETE
365,0.28883763369979815,0.44260692737040597,0.5885061159269825,cuda,logloss,0.006969080536169098,0.016737492070033076,6,248,binary:logistic,0.42752427236874846,hist,COMPLETE
366,0.28856191036653983,0.45674708484769183,0.615898872332666,cuda,logloss,0.006361600290080646,0.015641545171908123,6,247,binary:logistic,0.4298936582504311,hist,COMPLETE
367,0.2886211603227441,0.49387689662023176,0.5803334668473056,cuda,logloss,0.0067337834235570064,0.014946608092686617,6,242,binary:logistic,0.431769023866884,hist,COMPLETE
368,0.28900808082496277,0.45519307416136845,0.5887323890702024,cuda,logloss,0.005915918645040515,0.016826964149507347,6,250,binary:logistic,0.41869559294645176,hist,COMPLETE
369,0.2888140355345671,0.43229791221428965,0.5943381853334507,cuda,logloss,0.004541891924965691,0.017161250937123163,6,251,binary:logistic,0.4125571645452937,hist,COMPLETE
370,0.285400242967981,0.4172794952657513,0.58970956068756,cuda,logloss,0.004759262648349493,0.01651407654066131,6,188,binary:logistic,0.9962348897132225,hist,COMPLETE
371,0.2886823062916927,0.4580484225510072,0.5835961849555268,cuda,logloss,0.006021695702860846,0.017098906022651694,6,252,binary:logistic,0.4322034886287666,hist,COMPLETE
372,0.28866762959380454,0.43642919692990817,0.5978052378534994,cuda,logloss,0.0045207972956065575,0.017337534983925245,6,252,binary:logistic,0.43465840059094607,hist,COMPLETE
373,0.2604868687521464,0.47249680207433403,0.5816493128744501,cuda,logloss,0.005811464399011385,0.001059067574854809,6,251,binary:logistic,0.43387529097804056,hist,COMPLETE
374,0.28847750621260204,0.5199586277136536,0.6148854306524325,cuda,logloss,0.005912554383220001,0.017636946368276975,6,241,binary:logistic,0.4165765329660089,hist,COMPLETE
375,0.28149391515756506,0.41360678200784945,0.5944998992524931,cuda,logloss,0.004597948015629656,0.013772072715421862,18,251,binary:logistic,0.4271148622471174,hist,COMPLETE
376,0.2857263772533937,0.4492594486344419,0.57883783271113,cuda,logloss,0.0059961239655480425,0.01678787809776714,6,240,binary:logistic,0.9773175173845414,hist,COMPLETE
377,0.286310250319132,0.5396536341256402,0.6048979610332561,cuda,logloss,0.00481109793471914,0.01627085609008731,6,31,binary:logistic,0.4380631603175165,hist,COMPLETE
378,0.2884303970071003,0.3844964222753826,0.6458119917683413,cuda,logloss,0.005886856911763725,0.01383544693076836,6,246,binary:logistic,0.4213321375739516,hist,COMPLETE
379,0.26402719730313023,0.6135422593934589,0.5845244734464582,cuda,logloss,0.0073109633215570425,0.0016368668616227218,6,253,binary:logistic,0.4381738971960394,hist,COMPLETE
380,0.28872275397416464,0.5645852788879424,0.6169622774950996,cuda,logloss,0.005125282767364408,0.01377110705856908,6,241,binary:logistic,0.42445051039335124,hist,COMPLETE
381,0.28845808377632903,0.4856578646082587,0.612354610281118,cuda,logloss,0.006224874616634234,0.013172433976717862,6,240,binary:logistic,0.4195301281246213,hist,COMPLETE
382,0.2887861875359378,0.5055357485580232,0.5773018641737099,cuda,logloss,0.004128210150922122,0.016739916513930364,6,236,binary:logistic,0.4307327148579089,hist,COMPLETE
383,0.2747512877915474,0.5815398493311502,0.6205883665577862,cuda,logloss,0.004058869490947055,0.016116629415045273,25,236,binary:logistic,0.4165470373894545,hist,COMPLETE
384,0.28847398536757124,0.34294512694273604,0.5559851933996223,cuda,logloss,0.005284010806432556,0.01338917593410296,6,241,binary:logistic,0.4270263824599628,hist,COMPLETE
385,0.28630994264906906,0.5179968079648131,0.5770360329922816,cuda,logloss,0.007424848724656459,0.014520955855518592,6,234,binary:logistic,0.9285199702393359,hist,COMPLETE
386,0.2887438163529573,0.6832646419689489,0.5941460440358488,cuda,logloss,0.004273129242738911,0.016858768114858667,6,194,binary:logistic,0.41129474606473565,hist,COMPLETE
387,0.27609335617995834,0.6781332722118849,0.5960726147886399,cuda,logloss,0.003969423887899766,0.017397318655312577,14,196,binary:logistic,0.41027427931120497,hist,COMPLETE
388,0.2885587986230295,0.5799511233868078,0.5663651237427325,cuda,logloss,0.047842287151116235,0.016655196819266634,5,197,binary:logistic,0.41129960048890435,hist,COMPLETE
389,0.28837293439856054,0.42057279879085935,0.5737906419572388,cuda,logloss,0.004541452311465327,0.01685788264215282,6,193,binary:logistic,0.4340840775162562,hist,COMPLETE
390,0.2880223149450917,0.728510669459068,0.5958703553864669,cuda,logloss,0.0038780444662025364,0.014848636081930853,5,182,binary:logistic,0.4183073586465913,hist,COMPLETE
391,0.2884796314507956,0.5058558636895808,0.5831639735409491,cuda,logloss,0.005077198354942585,0.01376687985986353,6,247,binary:logistic,0.43904862584935966,hist,COMPLETE
392,0.2884266257179954,0.5941751857380517,0.5915404851534963,cuda,logloss,0.007476511413120332,0.015643853148466818,6,187,binary:logistic,0.4263116252567835,hist,COMPLETE
393,0.2885389725506393,0.3701674792521254,0.5624747746364425,cuda,logloss,0.004553605190432382,0.0174281059641374,6,241,binary:logistic,0.4089368113268308,hist,COMPLETE
394,0.28742195838339446,0.7141244643727008,0.608230067184051,cuda,logloss,0.0081232506607543,0.013273575987274966,5,253,binary:logistic,0.43777984302581174,hist,COMPLETE
395,0.2775098865105026,0.8915672243708465,0.5497397829004462,cuda,logloss,0.6214818452492235,0.00230837011147871,10,173,binary:logistic,0.4238078084710849,hist,COMPLETE
396,0.2880936162765781,0.4948002802428431,0.5747457987805736,cuda,logloss,0.003547770786469372,0.014768165453491602,5,246,binary:logistic,0.410493213457821,hist,COMPLETE
397,0.2882533240447753,0.6353757234392728,0.6007911865728093,cuda,logloss,0.005105509997180838,0.016010455446459904,6,239,binary:logistic,0.4393305458575784,hist,COMPLETE
398,0.28728076145432996,0.40693870763321127,0.5905608500151446,cuda,logloss,0.006692906276567414,0.013076580225354954,7,94,binary:logistic,0.4263339214127175,hist,COMPLETE
399,0.28853494824550535,0.7517334759001995,0.5740250767139734,cuda,logloss,0.013509418175520267,0.018247284515170943,6,253,binary:logistic,0.4157185509659532,hist,COMPLETE
400,0.28861096991732554,0.5618636043562676,0.6385523148581069,cuda,logloss,0.017533056863580303,0.014032839517445968,7,247,binary:logistic,0.4016313147656095,hist,COMPLETE
401,0.27900638839206604,0.8777171220920289,0.6183592936193276,cuda,logloss,0.007912165059952559,0.01545020338257883,13,190,binary:logistic,0.44168121057834137,hist,COMPLETE
402,0.288452054793371,0.6493087073273199,0.550664893364732,cuda,logloss,0.004104629208343393,0.013484182103449822,6,205,binary:logistic,0.4279900425613594,hist,COMPLETE
403,0.28819071849161987,0.33343980481711905,0.587148007785859,cuda,logloss,0.0052352005691937336,0.01663444554240317,5,242,binary:logistic,0.41906601640898195,hist,COMPLETE
404,0.28840305166483826,0.4751248972307593,0.5606596934194611,cuda,logloss,0.006315355931924535,0.014685789389753684,7,233,binary:logistic,0.4386907598025667,hist,COMPLETE
405,0.2885259319373387,0.7222982497937559,0.6008140985079385,cuda,logloss,0.008542233019673906,0.012887252894879667,6,250,binary:logistic,0.42923592940499566,hist,COMPLETE
406,0.27393576794214464,0.9390928070915063,0.574255979481588,cuda,logloss,0.006594072115079985,0.0033061243590462755,6,236,binary:logistic,0.4101424511797901,hist,COMPLETE
407,0.206665298144654,0.5482007230407083,0.6183980070968982,cuda,logloss,0.003623884100149864,0.08385844899733774,23,256,binary:logistic,0.44288478779317586,hist,COMPLETE
408,0.2886003583543496,0.7459762821501104,0.5872512816601844,cuda,logloss,0.005381582112777702,0.014478012994296859,7,243,binary:logistic,0.457540075900702,hist,COMPLETE
409,0.2872918743876958,0.4225466720032623,0.6053517786516849,cuda,logloss,0.15941791218983162,0.01798379146761752,7,199,binary:logistic,0.42427014846052014,hist,COMPLETE
410,0.2884558669122546,0.619680649099579,0.5604055148729193,cuda,logloss,0.08483015736890992,0.016118580154758373,6,249,binary:logistic,0.44212353571579854,hist,COMPLETE
411,0.28697687071783645,0.9747596113748828,0.5442004012540425,cuda,logloss,0.011796668538526848,0.012877314296117564,5,237,binary:logistic,0.40942781333181394,hist,COMPLETE
412,0.2809164835519955,0.5448310754133635,0.5769941617340296,cuda,logloss,0.0047015084590133404,0.01412688384448623,16,255,binary:logistic,0.40113684056762916,hist,COMPLETE
413,0.28845768335515504,0.8190117365571598,0.5973684649477553,cuda,logloss,0.007561756133136781,0.01547509232807616,7,244,binary:logistic,0.4300772014023099,hist,COMPLETE
414,0.28830526000523016,0.40961122792384314,0.6119370943512394,cuda,logloss,0.010170994747015955,0.012573203750484265,6,234,binary:logistic,0.4187879533863702,hist,COMPLETE
415,0.2882350462890236,0.4771762040940889,0.5890611877186189,cuda,logloss,0.005939192851603148,0.01875492855144717,7,250,binary:logistic,0.4558188210457797,hist,COMPLETE
416,0.28816234822546993,0.3267823615727462,0.5716268271741447,cuda,logloss,0.0042100728980751095,0.013261345977474808,6,240,binary:logistic,0.44223426731929694,hist,COMPLETE
417,0.2801401008134748,0.6596619768008298,0.6057114220120638,cuda,logloss,0.008579342802770631,0.01637922717053597,12,206,binary:logistic,0.42855231095314067,hist,COMPLETE
418,0.28736317362946917,0.8582579135270302,0.5572281544373476,cuda,logloss,0.00652049596204385,0.010333481853677428,6,246,binary:logistic,0.4761266843690973,hist,COMPLETE
419,0.27377674415311054,0.602520614832573,0.585506058035603,cuda,logloss,0.004870852959366024,0.0026869001836766016,7,232,binary:logistic,0.4163006431859827,hist,COMPLETE
420,0.2875225459183447,0.5029293622859259,0.6371395455278296,cuda,logloss,0.0265928195091157,0.01448621629614353,5,255,binary:logistic,0.4567015825339554,hist,COMPLETE
421,0.2874484397096751,0.7372990833070205,0.539047489803035,cuda,logloss,0.007935899987761272,0.017444489183169386,7,241,binary:logistic,0.43718189502242216,hist,COMPLETE
422,0.28722477675517305,0.9313710749416886,0.6203386669495166,cuda,logloss,0.005641343861704063,0.01281965379205597,5,181,binary:logistic,0.445633061930899,hist,COMPLETE
423,0.2888258113892181,0.3736833717115934,0.5746017320133321,cuda,logloss,0.014328994471049175,0.014494372953676202,6,248,binary:logistic,0.40168962014622944,hist,COMPLETE
424,0.28656925530483146,0.3705434905625426,0.5970899818116314,cuda,logloss,0.01139731191511174,0.007127360264378173,7,255,binary:logistic,0.4003763403578757,hist,COMPLETE
425,0.28739346498492035,0.2966735571460263,0.5870299044997785,cuda,logloss,0.0144159687939007,0.015737082446086913,8,246,binary:logistic,0.40059648384173563,hist,COMPLETE
426,0.2884153555739075,0.40708423344960626,0.5663172267083807,cuda,logloss,0.020141145548619697,0.01904853831376489,6,247,binary:logistic,0.4164461886656996,hist,COMPLETE
427,0.28851244637590107,0.4738624016408989,0.6513980346280915,cuda,logloss,0.014927759395868401,0.012554976525767186,7,252,binary:logistic,0.41325107087004725,hist,COMPLETE
428,0.28761837003272256,0.34404210908426625,0.6058383325170216,cuda,logloss,0.010111304344459062,0.01062201590993964,6,194,binary:logistic,0.4296590559145772,hist,COMPLETE
429,0.2882138594919296,0.5454862903933909,0.5816622310817636,cuda,logloss,0.0033849421912074164,0.014981633048375423,5,255,binary:logistic,0.4233370922389232,hist,COMPLETE
430,0.2867876933336668,0.41904194581470655,0.6148244196222153,cuda,logloss,0.00416246673328847,0.01701681413057055,8,242,binary:logistic,0.41225792278057194,hist,COMPLETE
431,0.2875529988246911,0.6151566147049262,0.5961227578130897,cuda,logloss,0.006652327759272275,0.013641456841829679,7,130,binary:logistic,0.42875199029541533,hist,COMPLETE
432,0.28684361067976394,0.4890778131419225,0.5571536161664585,cuda,logloss,0.012988744841785133,0.009305886566833791,6,250,binary:logistic,0.41041965562293703,hist,COMPLETE
433,0.2887337458649196,0.3656812997934374,0.5736895792822279,cuda,logloss,0.009270549539365212,0.01491074314338024,6,259,binary:logistic,0.4000015226651764,hist,COMPLETE
434,0.2882665562686898,0.3011798539129649,0.5724122078541486,cuda,logloss,0.01127780418265923,0.015450636288209182,5,238,binary:logistic,0.40001570839298145,hist,COMPLETE
435,0.2860808822871981,0.31997381516436774,0.7856507280917402,cuda,logloss,0.009456961063323957,0.017663282952885467,6,260,binary:logistic,0.9031734087587769,hist,COMPLETE
436,0.2878269915540321,0.42260679181589794,0.5600614953885771,cuda,logloss,0.016023666058122357,0.01429593777912681,5,203,binary:logistic,0.41098062133895724,hist,COMPLETE
437,0.28798639792130554,0.33268600961680966,0.6341110034025396,cuda,logloss,0.009675162193017672,0.016538092137512853,6,170,binary:logistic,0.42242830758119354,hist,COMPLETE
438,0.2889313177872438,0.39853740213131844,0.5780334901905723,cuda,logloss,0.00829266242721712,0.015390073966901261,6,245,binary:logistic,0.4015351647532865,hist,COMPLETE
439,0.28787618950812205,0.27280570693114653,0.542488883296616,cuda,logloss,0.00853615078688464,0.018779417127238383,5,248,binary:logistic,0.40017302352988005,hist,COMPLETE
440,0.28851860861825385,0.3731564876114997,0.5721525458154771,cuda,logloss,0.013329845459494486,0.015370293904983063,6,184,binary:logistic,0.41166047525098276,hist,COMPLETE
441,0.28741193788772323,0.3904337261517777,0.6006383203994227,cuda,logloss,0.01103264164806172,0.016345567245202766,6,112,binary:logistic,0.40106691370060504,hist,COMPLETE
442,0.2883648346706962,0.4615074103501325,0.5922167107573162,cuda,logloss,0.007381106099696386,0.014276573485330665,5,244,binary:logistic,0.41895484218652285,hist,COMPLETE
443,0.2886610043996327,0.38005097031661517,0.6195615422439666,cuda,logloss,0.008443224169065627,0.016642757340382324,6,258,binary:logistic,0.41118730431007794,hist,COMPLETE
444,0.28874677136798726,0.5101946380761916,0.5553569096082696,cuda,logloss,0.006881972105334158,0.015278501522860434,6,252,binary:logistic,0.421113563763185,hist,COMPLETE
445,0.2884957023087966,0.4508034639103453,0.5748056118894166,cuda,logloss,0.006741487578694486,0.017502634063093336,5,256,binary:logistic,0.4204935373578026,hist,COMPLETE
446,0.2809365488161589,0.2831669760996128,0.6036407300542721,cuda,logloss,0.006066963550231892,0.015051280479585661,15,250,binary:logistic,0.4127277849031417,hist,COMPLETE
447,0.28786578595197043,0.539071086891739,0.5847421758673571,cuda,logloss,0.007268268812839236,0.018886998387636154,6,258,binary:logistic,0.42538427154911135,hist,COMPLETE
448,0.288390694387712,0.3452476768813673,0.5401841006604698,cuda,logloss,0.010027961732713407,0.013780115628330496,6,243,binary:logistic,0.4086928418085483,hist,COMPLETE
449,0.2879041016448679,0.504067885935149,0.6133280767643005,cuda,logloss,0.00543911477643683,0.01495656880560464,5,250,binary:logistic,0.4006704127219714,hist,COMPLETE
450,0.28848920764131836,0.4271685207467918,0.5641829559876226,cuda,logloss,0.006780288478849901,0.017613657577716563,5,259,binary:logistic,0.4334318775789801,hist,COMPLETE
451,0.2886997473584799,0.5267009657556279,0.5906499494698702,cuda,logloss,0.012619487120102125,0.015686492328200744,6,246,binary:logistic,0.4245464166833449,hist,COMPLETE
452,0.28838291486818896,0.41237447855955855,0.6318087817571272,cuda,logloss,0.009295680071243881,0.013216007621294752,6,239,binary:logistic,0.4170886027784817,hist,COMPLETE
453,0.2880694789653746,0.3436307073755213,0.5817261517569502,cuda,logloss,0.004616166498700834,0.014014863849050608,5,252,binary:logistic,0.43435901480208444,hist,COMPLETE
454,0.2828505337358499,0.5751301620632552,0.6015559406191975,cuda,logloss,0.00564804686094285,0.01615754973417828,11,243,binary:logistic,0.4097131920397602,hist,COMPLETE
455,0.28831796079903593,0.6165110916524328,0.5545537964896684,cuda,logloss,0.008428032491431883,0.019487007972607155,6,248,binary:logistic,0.4395275176467595,hist,COMPLETE
456,0.2873234343597283,0.4804191394942889,0.577894304179609,cuda,logloss,1.0051899913933662,0.013354944942642704,6,69,binary:logistic,0.4226436401011118,hist,COMPLETE
457,0.2875466187699372,0.368836914223499,0.7263351166198279,cuda,logloss,0.007081178655981369,0.015198831990452537,6,230,binary:logistic,0.4187941898326469,hist,COMPLETE
458,0.28838119181938815,0.2792021727036189,0.5677815125345875,cuda,logloss,0.01160159000452943,0.017241042832865684,6,236,binary:logistic,0.4339849974348867,hist,COMPLETE
459,0.2875222781135773,0.5814023600741172,0.6114011780054415,cuda,logloss,0.017407560607642283,0.012833944144990643,5,260,binary:logistic,0.40216535700030914,hist,COMPLETE
460,0.28915230430154315,0.42819667046862797,0.5984349688511894,cuda,logloss,0.0052807731152880845,0.014530381607353175,6,255,binary:logistic,0.4212272861664841,hist,COMPLETE
461,0.2885271428456898,0.3084710028282662,0.5868781142056025,cuda,logloss,0.0061521023181171025,0.01615082021991297,6,257,binary:logistic,0.4010436085996607,hist,COMPLETE
462,0.288329957841778,0.42665882131794586,0.5704850211319241,cuda,logloss,0.009924136897497948,0.01470456502253955,7,251,binary:logistic,0.4392360373181468,hist,COMPLETE
463,0.2876475218515613,0.36497504491008065,0.5949506677344566,cuda,logloss,0.007212335738090849,0.018266590973586842,7,254,binary:logistic,0.4165462060420439,hist,COMPLETE
464,0.28865562033427816,0.25040039336315506,0.5557604452582605,cuda,logloss,0.004471603100647327,0.015233466875963098,6,246,binary:logistic,0.41143453916144124,hist,COMPLETE
465,0.28820308621731144,0.4631109654481465,0.5982898885097062,cuda,logloss,0.008485665897145162,0.012655896031518456,6,261,binary:logistic,0.43135156583060436,hist,COMPLETE
466,0.288276895847472,0.41734039466287437,0.5694228241418496,cuda,logloss,0.005782908016902503,0.017120616622596497,5,253,binary:logistic,0.4466913285410196,hist,COMPLETE
467,0.28821194418952634,0.6663982042303359,0.5407029040622324,cuda,logloss,0.011145637953809106,0.019610877456167446,5,260,binary:logistic,0.4202492145808247,hist,COMPLETE
468,0.28871119866461625,0.3378310032049977,0.5809325110951632,cuda,logloss,0.003636053869544049,0.014025986400833185,7,247,binary:logistic,0.43130109959293655,hist,COMPLETE
469,0.2888293624547149,0.5101708292292049,0.5895544109235268,cuda,logloss,7.245048801427247,0.015600656423726305,6,240,binary:logistic,0.41102331190518676,hist,COMPLETE
470,0.2878875782836135,0.5254044257416546,0.6066851578368571,cuda,logloss,0.00499016751425245,0.01654796442955171,7,230,binary:logistic,0.44002446594959854,hist,COMPLETE
471,0.288656608929308,1.0332082659533715,0.6255516954675292,cuda,logloss,2.570930428857467,0.01795611309479162,5,238,binary:logistic,0.42525214594519917,hist,COMPLETE
472,0.28823837327298024,0.6668756605795336,0.5920141472307358,cuda,logloss,0.20338048251684185,0.012714107002677642,6,235,binary:logistic,0.44252741815962116,hist,COMPLETE
473,0.2886101132957134,0.46912880365714843,0.6595418258750798,cuda,logloss,7.412372254355746,0.016179370035438984,6,240,binary:logistic,0.413169630243189,hist,COMPLETE
474,0.28755763380828314,0.6030858966561199,0.9273922344720691,cuda,logloss,1.257748497973946,0.014081056599597136,7,246,binary:logistic,0.42622176607781836,hist,COMPLETE
475,0.2884550742680119,0.5162544818699997,0.6030079386913915,cuda,logloss,0.13198082437897812,0.013015370023497562,7,231,binary:logistic,0.46497425073078225,hist,COMPLETE
476,0.28871000961787874,0.7646054994525009,0.5870137284758435,cuda,logloss,0.06497175341474644,0.01986385678887075,6,244,binary:logistic,0.4120710484724799,hist,COMPLETE
477,0.28849154715547504,0.6838253814932707,0.6198753630308823,cuda,logloss,0.0063545715437608235,0.015452779944534941,6,250,binary:logistic,0.44284519516665366,hist,COMPLETE
478,0.2876632183294285,0.5070987949670981,0.5635867424507855,cuda,logloss,0.5613439277249287,0.017611566829194326,7,238,binary:logistic,0.4550304938799125,hist,COMPLETE
479,0.28212383215737996,1.0208949029228807,0.593425952786409,cuda,logloss,0.004192567502679212,0.012398956427743255,20,242,binary:logistic,0.4273712453758874,hist,COMPLETE
480,0.2875744238490751,0.6044296744220217,0.8566202974009264,cuda,logloss,1.866236606389099,0.014268101363710699,6,225,binary:logistic,0.417314461197916,hist,COMPLETE
481,0.28839686579265295,0.43845927092626297,0.582563009653006,cuda,logloss,0.007673009137169822,0.015845977181240072,5,253,binary:logistic,0.4352833638285373,hist,COMPLETE
482,0.2883318385835423,0.7056785487487968,0.6100621196491188,cuda,logloss,0.0052744229470969945,0.013475924375747114,7,234,binary:logistic,0.40031634263028437,hist,COMPLETE
483,0.2884930728067644,0.5161779830848102,0.5525039506684142,cuda,logloss,0.30925809536623594,0.014947154761353049,6,249,binary:logistic,0.4478210749805708,hist,COMPLETE
484,0.2857655079343892,0.9122481855301043,0.5766966962519001,cuda,logloss,0.023604175529927836,0.018470383186100333,8,243,binary:logistic,0.4177618834207713,hist,COMPLETE
485,0.2880521607094173,0.40890416309087535,0.596961738188243,cuda,logloss,0.0063911628150427734,0.016628031162244986,5,253,binary:logistic,0.47528408507890657,hist,COMPLETE
486,0.28818982843459856,0.8242241189385079,0.5616438228064516,cuda,logloss,0.003533093319257418,0.012476131226457611,6,246,binary:logistic,0.43190398960276827,hist,COMPLETE
487,0.2886408586011425,0.6199263058394039,0.6057305371362663,cuda,logloss,4.084371588472864,0.013976499023023593,7,237,binary:logistic,0.4105570659833171,hist,COMPLETE
488,0.2880837636009413,0.4600899736207401,0.622950427919594,cuda,logloss,0.004522247216082991,0.012435893576894407,6,208,binary:logistic,0.48931867442927834,hist,COMPLETE
