number,value,params_alpha,params_colsample_bytree,params_eval_metric,params_gamma,params_lambda,params_learning_rate,params_max_depth,params_min_child_weight,params_subsample,state
63,1137.3860100630538,0.03470848635956024,0.3255150436093532,rmse,0.018985242656169916,0.19760394425135455,0.012137716059947443,18,232,0.9105701146136861,COMPLETE
64,1147.7602775700052,0.020853745377908982,0.35151950918325287,rmse,0.009881145003132382,0.2808743934803201,0.03074764203169686,5,203,0.9427328544804975,COMPLETE
65,1135.701782650624,0.03950655347411564,0.3036958016567357,rmse,0.021454934073399354,0.11495662176733754,0.021237246703481642,15,230,0.9860533110557418,COMPLETE
66,1136.0554260271408,0.014604042104959669,0.3015709275166333,rmse,0.017723031325343815,0.14313957047063527,0.01998016263211494,15,247,0.9660404632910161,COMPLETE
67,1135.689771802775,0.01657617018345514,0.3385329593872691,rmse,0.01621771814612768,0.6111790034657497,0.023694234335638227,13,228,0.9634883144572464,COMPLETE
68,1135.8750532007673,0.007537016974963816,0.3019191788065947,rmse,0.011684065248700174,1.1457689700029832,0.023815894505496635,13,263,0.9759529151435257,COMPLETE
69,1136.5847217859557,0.014356513791738142,0.30316725175940046,rmse,0.013077718480234228,1.0233953110600997,0.037544804687150726,10,267,0.9740325647650576,COMPLETE
70,1135.4322739544946,0.008596401300546359,0.3492105585978433,rmse,0.005210322940167677,0.5576024541531662,0.025127557507618834,13,277,0.9802541552984463,COMPLETE
71,1136.258901411227,0.008473188881748493,0.3421841099744185,rmse,0.008601338995969163,0.5454452487852934,0.024055522457373107,12,284,0.9566705261143564,COMPLETE
72,1138.3537399617883,0.007342964350678614,0.30096124228690646,rmse,0.005989833854190926,1.6175341286022455,0.04417574339175934,13,275,0.9829693967295019,COMPLETE
73,1135.884107646323,0.004339101418976048,0.35533041420017625,rmse,0.002481305486238139,0.4804196150689021,0.027692191215644358,12,249,0.9624229807870573,COMPLETE
74,1143.2859768905998,0.004825212504048293,0.8047137848985363,rmse,0.006836820212148506,2.880262169041155,0.026994267219001042,11,258,0.40110716428135174,COMPLETE
75,1140.911833898654,0.002288283936581219,0.40967544094831,rmse,0.0027718386072708287,0.5900830607986232,0.0534962742622335,12,288,0.9458002017760023,COMPLETE
76,1136.2345404931389,0.003814244967040192,0.3557789306940374,rmse,0.0012786325019562867,0.8739788989701951,0.030173963135636816,14,245,0.99789639756965,COMPLETE
77,1136.3311820037932,0.002787270987373924,0.38847992198676473,rmse,0.011304394220701033,2.4179963584026427,0.035882958412923945,11,228,0.9828422604396069,COMPLETE
78,1138.379851725933,0.0013170608299504596,0.33453660525089846,rmse,0.002563865573772423,1.273152514412815,0.023820815810020705,9,262,0.9365990741741134,COMPLETE
79,1136.4869315063074,0.010700061418228865,0.3572850118730969,rmse,0.00440056328711903,0.43792862355102957,0.016219464285586935,13,275,0.961553353289418,COMPLETE
80,1139.8675203068638,0.006963072581543625,0.3219707034323604,rmse,0.0014138205610647007,0.3025433428782709,0.028327117119567397,14,296,0.6329496992354846,COMPLETE
81,1135.5067941825537,0.017030409641682214,0.38570417832903164,rmse,0.015030668156763115,0.6399355960607124,0.020453304637721936,15,247,0.9824970655933631,COMPLETE
82,1135.7570479356566,0.019987985833744032,0.3885937793477533,rmse,0.007700339097338942,0.670715246283326,0.022764431179702116,12,254,0.9889870185996747,COMPLETE
83,1135.8159017156725,0.022435253863627623,0.39735564189952133,rmse,0.012262754379126843,0.620283203896541,0.022856157695826797,12,250,0.989139158197316,COMPLETE
84,1136.0767310730355,0.02280974357172031,0.39164763221111504,rmse,0.007012475284245739,0.5825060192842898,0.02109727746779605,12,254,0.9853077753531214,COMPLETE
85,1135.888894154189,0.017148326439803584,0.41287172158209773,rmse,0.014512945386691957,0.6755992757122817,0.022701199030995215,13,270,0.9993879143543579,COMPLETE
86,1162.3795308151912,0.012631098114396517,0.7180025378280906,rmse,0.02589884994056701,1.1831952623481647,0.09614109361587861,14,241,0.985767580937559,COMPLETE
87,1136.2718744923059,0.0042302231103392264,0.33756727071468856,rmse,0.0033599943759117395,0.4449822227727727,0.03264706810190487,11,279,0.9545157548221233,COMPLETE
88,1138.0261501678133,0.0061890222762169805,0.43990092303472755,rmse,0.009103755905689443,0.3710837871376297,0.02688143550153262,9,258,0.7359069534774599,COMPLETE
89,1140.479585340376,0.026160761543422853,0.3780390714347634,rmse,0.0019057046925307012,0.4966755884519406,0.050305395086373765,12,252,0.9300849243209943,COMPLETE
90,1138.6836263706427,0.008844692987612889,0.42272861255317246,rmse,0.013110815109435337,0.6660413235425188,0.04089973921017642,13,240,0.9610780114985412,COMPLETE
91,1135.8939464024584,0.01594865611517372,0.4135818730739842,rmse,0.005332045369831458,1.052093706115351,0.022271199318634784,14,270,0.9958913550539742,COMPLETE
92,1135.8664974124838,0.019146491719581042,0.3907649470544303,rmse,0.0335356064647389,0.7001514859742853,0.023504216018364596,13,290,0.9999394290546701,COMPLETE
93,1135.8135585724135,0.01293544127014857,0.3921489780713189,rmse,0.026145655912112084,1.5984667446669538,0.025097552720502795,11,294,0.9784526660266786,COMPLETE
94,1136.159006872826,0.020638137418742562,0.3876039472503814,rmse,0.04794044588336171,5.295148194219253,0.01723624950452799,15,292,0.9790619004143325,COMPLETE
95,1136.455886687602,0.012252232550101735,0.31704455329898185,rmse,0.03369114579010008,1.527387482674291,0.025023808978573002,11,287,0.9448825735304701,COMPLETE
96,1135.9098421046392,0.05195979749581212,0.3429002876187746,rmse,0.028564378531793166,2.257292996253908,0.03045891460873664,10,280,0.9862652273804128,COMPLETE
97,1139.0544546083333,0.02729931935990465,0.39462674349465066,rmse,0.016504271055730473,1.877735553365279,0.012779975708096102,13,298,0.9274229257114452,COMPLETE
98,1137.083308520105,0.009555071807552275,0.3736955569980461,rmse,0.02517941512823201,1.0219436364658407,0.03365361007015367,15,259,0.9716871824804931,COMPLETE
99,1136.2257820205837,0.01862903185996496,0.44315283096083535,rmse,0.01166763335190611,0.18718247293817666,0.022423312523597933,14,292,0.9443313723585742,COMPLETE
100,1136.011103080544,0.012206889292490447,0.3617449274244656,rmse,0.0076255962107689085,3.7757675600867198,0.025115707708447316,11,281,0.9996045328139049,COMPLETE
101,1135.537252219292,0.006909395759210016,0.3544630004617692,rmse,0.06606862229212944,0.753950091382634,0.020483306654746222,12,228,0.9625801485030019,COMPLETE
102,1136.123273627538,0.007851084527571441,0.31641413896195025,rmse,0.059655445529195765,1.4234535894902958,0.017780940196337865,12,227,0.9750627951176859,COMPLETE
103,1137.0039952860575,0.00587545540690578,0.3368741759129605,rmse,0.03569689824731949,0.8271838204225199,0.015309230490654612,13,264,0.9842504835085555,COMPLETE
104,1148.7346502451087,0.03712363815065771,0.3800039950589339,rmse,0.06042411370948483,0.692334088999367,0.02025450140256253,16,21,0.9494760399873099,COMPLETE
105,1138.4210567380073,0.022992887736575405,0.4024558074480982,rmse,0.01606251249693313,0.34568047925000284,0.03833462033028578,12,234,0.8985391747091767,COMPLETE
106,1135.6098222922717,0.014487697049077526,0.42554719904164934,rmse,0.05042049115761358,1.186537276344519,0.02149934898954417,13,214,0.965161595768884,COMPLETE
107,1141.6767227615874,0.03089888419470664,0.4301198383590658,rmse,0.02329024139395938,0.24237518809071493,0.013431228732758628,9,216,0.9240309865250143,COMPLETE
