number,value,params_alpha,params_colsample_bytree,params_eval_metric,params_gamma,params_lambda,params_learning_rate,params_max_depth,params_min_child_weight,params_subsample,state
64,1138.3042373118658,0.3845770143274466,0.49684848309580626,rmse,0.00633522623058849,6.445723282721827,0.025675088831575595,15,231,0.743371173633407,COMPLETE
65,1133.9476656179975,0.8770675020074955,0.46046121461088113,rmse,0.02323555416233708,9.920798889875911,0.016161672861700525,13,179,0.7007281317742716,COMPLETE
66,1133.8662743593534,0.84730253524375,0.447982236813095,rmse,0.023529824224464296,5.442801501880987,0.0156232541581784,13,167,0.6818053979786093,COMPLETE
67,1134.5859109612873,0.28661769990699437,0.42716555995293237,rmse,0.008917035270188042,4.806304956470738,0.011590919462782082,15,164,0.7776398675670811,COMPLETE
68,1133.6288405765893,0.6108047745761508,0.38757782285585096,rmse,0.019712355730182613,3.093347821491799,0.01463790111953664,14,186,0.6703559214406138,COMPLETE
69,1133.6602818785911,1.1254331307923462,0.39055390241268056,rmse,0.025752447331929048,3.250811709438784,0.015059053661483301,14,192,0.6620379630299119,COMPLETE
70,1135.0951680552619,1.0829397444590352,0.3887411366289944,rmse,0.027565086066861037,3.1472196125707534,0.01464447223160657,16,165,0.6451199010326508,COMPLETE
71,1133.7432512015603,0.527416068505806,0.39040154791973847,rmse,0.01750109074556501,7.057612538524308,0.015258716712024722,14,193,0.6729506414063868,COMPLETE
72,1134.3827865191138,0.521828459792639,0.3737159686356514,rmse,0.01562644296682749,7.339851607826339,0.010993059289583948,14,194,0.6627516031429991,COMPLETE
73,1133.666135650198,0.6228541628134671,0.3607693986244694,rmse,0.02793908343312756,4.573817449596024,0.013937947104148935,14,183,0.6754809861744583,COMPLETE
74,1133.6946080030036,0.6148876842908994,0.34334268782643557,rmse,0.010497692797039883,4.244704757981532,0.014277220339008485,14,180,0.6125721821493177,COMPLETE
75,1134.6542312419344,0.21108842534446917,0.34286794678849547,rmse,0.0048349053141449804,3.9703966406036737,0.01375361232341851,17,186,0.6219573922553359,COMPLETE
