iter	Passed	Remaining
588	3350	2337
589	3356	2332
590	3362	2326
591	3367	2321
592	3373	2315
593	3379	2309
594	3384	2303
595	3390	2298
596	3396	2292
597	3401	2286
598	3407	2280
599	3410	2273
600	3416	2268
601	3421	2262
602	3427	2256
603	3432	2250
604	3437	2244
605	3443	2239
606	3449	2233
607	3455	2227
608	3460	2221
609	3466	2216
610	3471	2210
611	3476	2204
612	3482	2198
613	3487	2192
614	3492	2186
615	3498	2180
616	3503	2175
617	3509	2169
618	3515	2163
619	3520	2157
620	3526	2151
621	3530	2145
622	3536	2140
623	3541	2134
624	3547	2128
625	3553	2122
626	3558	2116
627	3564	2111
628	3570	2105
629	3576	2100
630	3582	2095
631	3588	2089
632	3593	2083
633	3599	2077
634	3605	2072
635	3610	2066
636	3616	2060
637	3621	2054
638	3627	2049
639	3632	2043
640	3637	2037
641	3643	2031
642	3648	2025
643	3654	2020
644	3659	2014
645	3665	2008
646	3671	2003
647	3677	1997
648	3683	1992
649	3689	1986
650	3694	1980
651	3700	1975
652	3706	1969
653	3712	1963
654	3717	1958
655	3723	1952
656	3728	1946
657	3734	1940
658	3740	1935
659	3745	1929
660	3751	1923
661	3756	1918
662	3761	1912
663	3767	1906
664	3772	1900
665	3778	1894
666	3783	1889
667	3789	1883
668	3794	1877
669	3800	1871
670	3805	1866
671	3811	1860
672	3816	1854
673	3822	1848
674	3827	1843
675	3834	1837
676	3839	1831
677	3845	1826
678	3850	1820
679	3855	1814
680	3861	1809
681	3867	1803
682	3872	1797
683	3878	1791
684	3883	1786
685	3889	1780
686	3895	1774
687	3900	1768
688	3906	1763
689	3912	1757
690	3917	1751
691	3923	1746
692	3928	1740
693	3934	1734
694	3939	1728
695	3945	1723
696	3950	1717
697	3956	1711
698	3961	1705
699	3967	1700
700	3973	1694
701	3979	1689
702	3984	1683
703	3990	1677
704	3995	1672
705	4001	1666
706	4007	1660
707	4012	1654
708	4018	1649
709	4023	1643
710	4029	1637
711	4034	1632
712	4040	1626
713	4045	1620
714	4051	1614
715	4056	1609
716	4062	1603
717	4067	1597
718	4073	1592
719	4079	1586
720	4084	1580
721	4090	1574
722	4095	1569
